pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,particle_type,event_id,et,theta,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision,energy,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03,rp_x,rp_y,rp_z,calo_energy,chi2,ndof
2.11576,1.37242,2.29515,-1.0,,,,,,,tau,Event_651977709,,,4.88419,0.0,0.30371,0.873473,0.240297,0.240297,0.0,1.02092,,-0.921329,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.564036,0.335658,-2.2986,1.0,,,,,,,tau,Event_651977709,,,8.00642,0.0,2.14181,0.407075,10.1644,4.48015,0.0,1.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.93038,-0.503963,-2.68698,1.0,,,,,,,tau,Event_651977709,,,0.0,0.0,1.80249,0.354002,0.499822,0.499822,0.499822,0.273899,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5166,-2.48623,2.15177,-1.0,,,,,,,tau,Event_651977709,,,0.0,0.680736,4.72671,0.276786,6.08825,5.47532,0.612923,0.675779,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.5368,-2.65606,3.00585,-1.0,,,,,,,tau,Event_651977709,,,0.0,3.25055,6.17558,0.82563,5.05096,3.58216,0.819703,1.81747,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.61399,1.65408,-3.08688,1.0,,,,,,,tau,Event_651977709,,,3.63385,0.0,3.91963,0.242611,1.68622,0.948515,0.737706,0.540138,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.86708,-1.00929,2.26752,1.0,,,,,,,tau,Event_651977709,,,1.28052,3.17586,2.58754,0.410984,2.5653,0.960189,1.21179,0.827318,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.74278,-0.431855,1.43532,1.0,,,,,,,tau,Event_651977709,,,0.0,4.66462,1.38835,0.85809,0.982569,0.982569,0.0,4.69837,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.71568,1.99014,-1.98154,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.79349,2.80793,1.53311,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.28378,-4.19355,3.05836,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.02166,-3.60278,-1.43598,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.54446,-2.71505,1.39104,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.43826,4.39039,1.92128,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.81178,-3.79714,0.432801,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0187,-1.96903,0.373015,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.41588,0.589214,1.89017,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.41458,3.4279,0.697733,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.22327,-3.7768,1.13583,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.05428,-3.59706,-0.637364,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.90252,-1.56549,-1.71023,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.82945,3.69427,-0.235381,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.81005,3.67654,2.28052,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.58504,-3.80829,1.97874,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.62714,-2.81248,-0.032369,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.88004,-2.24121,-0.768678,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.28928,3.77992,-1.79377,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.51601,2.56182,-2.34864,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.85449,3.25027,-1.25649,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.064,-2.92605,-0.955749,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0805,3.61804,3.13281,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3579,-3.08733,2.06005,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.67102,2.99442,0.0479153,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.2798,-2.99141,-2.67054,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.44683,4.31359,-0.135779,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.2682,-3.07791,0.802106,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4497,2.85325,-0.565809,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.43781,-2.57507,-1.66629,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.36757,2.87892,2.17097,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.16492,4.32794,0.720924,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.7023,2.7863,0.784737,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.11417,-3.40141,-2.19161,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.67296,-4.45264,0.24028,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38665,0.806223,-1.05248,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.12341,4.95524,1.02705,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.93249,0.396195,-3.05259,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.76903,-4.29824,-2.31356,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.4481,0.627619,-0.289284,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.18191,4.91002,2.91087,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.60785,3.09409,-2.14025,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.53874,4.95511,2.29336,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7514,-4.45814,-0.89025,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.63067,3.50019,1.65787,0.0,,,,,,,tau,Event_651977709,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.89208,2.71771,2.97371,1.0,,,,,,,tau,Event_651977709,,,0.0,0.0,10.9777,0.079659,32.8093,22.1819,1.1847,0.184051,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.29284,1.95437,-0.691811,1.0,,,,,,,tau,Event_651977709,,,0.0,0.0,1.47444,0.489377,0.65974,0.65974,0.65974,0.632289,,-0.895591,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49536,1.08341,-1.83003,-1.0,,,,,,,tau,Event_651977709,,,0.0,0.0,2.00468,0.0,1.9809,1.09435,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6523,1.41959,-1.30703,-1.0,,,,,,,tau,Event_651977709,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.03796,-0.066456,0.214102,-1.0,,,,,,,tau,Event_651977709,,,0.0,0.0,2.28226,0.601192,1.12762,0.810832,0.810832,0.850502,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.29455,-1.95469,1.76009,1.0,,,,,,,tau,Event_651977709,,,0.0,0.0,1.80745,0.0,1.53689,1.01789,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.49834,0.425987,1.133,-1.0,,,,,,,tau,Event_651977709,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.26011,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.693335,-2.10494,0.855108,1.0,,,,,,,tau,Event_651977709,,,0.0,0.0,0.850969,0.0,1.70199,0.862308,0.862308,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.13128,0.925577,-2.94729,-1.0,,,,,,,tau,Event_651977709,,,0.0,0.702429,0.0,1.0,0.0,0.0,0.0,0.532022,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7628,-1.02403,-2.43202,1.0,,,,,,,tau,Event_651977709,,,0.0,0.815865,0.350345,0.389868,0.329431,0.211817,0.0,0.174816,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.21378,0.179924,-1.70733,1.0,,,,,,,tau,Event_651977709,,,0.0,1.20458,0.0,1.0,0.0,0.0,0.0,0.375762,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.31831,-0.352085,-0.784621,1.0,,,,,,,tau,Event_651977709,,,0.735534,0.50075,0.802033,0.539675,1.22819,0.645938,0.0,0.393459,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.87652,1.31762,0.486117,-1.0,,,,,,,tau,Event_651977709,,,0.616878,0.627225,0.791184,0.591315,0.768807,0.417045,0.0,0.926197,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96153,1.9808,-0.00564568,1.0,,,,,,,tau,Event_651977709,,,0.0,1.44708,1.70707,0.250351,4.26507,2.68261,0.0,1.42436,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.55329,2.283,2.86345,-1.0,,,,,,,tau,Event_651977709,,,0.0,1.63812,10.9777,0.158098,9.38875,7.555,0.997899,0.682944,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.29183,-1.54915,-1.17618,1.0,,,,,,,tau,Event_651977709,,,0.99738,0.823761,0.798798,0.631003,0.868172,0.484733,0.0,1.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.12429,-0.821423,0.855246,-1.0,,,,,,,tau,Event_651977709,,,1.13672,1.24036,0.355632,0.899393,0.449694,0.449694,0.449694,0.384691,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2866,0.443556,0.365045,-1.0,,,,,,,tau,Event_651977709,,,2.45986,0.0,0.0,1.0,0.0,0.0,0.0,1.77706,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.27068,-1.94471,2.80736,-1.0,,,,,,,tau,Event_651977709,,,1.18719,1.55555,3.50334,0.350938,2.20055,1.54274,1.54274,0.992855,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.08352,1.53835,-0.664947,-1.0,,,,,,,tau,Event_651977709,,,2.14589,1.52598,1.32576,0.594636,1.19484,0.660257,0.660257,0.53337,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1.25369,-0.0684999,,0.00075155,0.000610506,0.0458205,,,,photon,Event_651977709,23.9994,,,,,,,,,,,,,,,,,45.4633,0.0,0.0,0.0,29.7829,35.1063,36.8131,39.3472,21.3754,0.0113086,0.0115274,0.756927,0.892218,0.831439,5.75587,2.35916,2.35916,0.0,5.4586,5.4586,3.0,3.0,3.54837,2.35916,2.35916,0.0,4.43653,4.43653,2.0,2.0,,,,,,
,-2.65227,3.02542,,0.00075155,0.000610506,0.0458205,,,,photon,Event_651977709,42.9484,,,,,,,,,,,,,,,,,306.152,0.0237402,0.0156636,0.00807652,218.875,258.163,264.148,298.641,107.784,0.0413851,0.0287324,0.732906,0.864461,0.884501,2.19881,5.96348,5.23149,0.731997,1.62249,1.62249,1.0,1.0,0.920395,4.48076,4.00142,0.479344,0.0,0.0,0.0,0.0,,,,,,
1.48881,-1.84378,-3.05102,1.0,0.000716576,0.000755012,0.0515328,-0.307442,-0.0279229,-0.951157,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4872,27.0
5.04909,1.63207,-3.02539,1.0,0.00072381,0.000592443,-0.0442315,-0.37411,-0.0436712,0.926355,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9507,37.0
3.63385,1.85337,-3.03646,-1.0,0.000722032,0.000606464,-0.0445656,-0.304215,-0.0321028,0.952062,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2566,39.0
1.13128,0.925577,-2.94729,-1.0,0.000719548,0.000636958,-0.0123675,-0.672129,-0.132263,0.728525,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4475,14.0
1.02848,1.61319,-2.85481,1.0,0.00071561,0.000643109,-0.0121173,-0.367633,-0.10842,0.923629,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8248,47.0
1.10734,0.932364,-2.85833,-1.0,0.000733671,0.000596378,0.0457322,-0.65447,-0.190507,0.731694,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0246,17.0
3.7501,-0.588695,-2.66693,1.0,0.000712363,0.000626041,-0.103729,-0.754829,-0.387863,-0.528956,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.304,15.0
0.89418,1.54702,-2.65135,-1.0,0.000769914,0.000536153,0.0503951,-0.359331,-0.191773,0.913293,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.558,39.0
2.47054,0.266815,-2.61385,-1.0,0.000734009,0.000603695,0.0457575,-0.834079,-0.486178,0.260659,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6478,15.0
1.44068,-0.580547,-2.59555,-1.0,0.000710163,0.000641681,0.0294046,-0.72836,-0.442601,-0.523063,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2615,16.0
3.454,-1.02108,-2.44313,1.0,0.000721216,0.000621517,0.0458022,-0.48835,-0.410048,-0.770308,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52973,7.0
1.48643,-0.51981,-2.32666,1.0,0.000768672,0.000572375,-0.025736,-0.602647,-0.639343,-0.477553,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8739,1.0
2.46767,0.650203,-2.3064,1.0,0.000742143,0.000600328,0.0458139,-0.55051,-0.608257,0.571807,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1335,18.0
3.06821,0.476256,-2.23804,-1.0,0.000770556,0.000579476,0.0458483,-0.554712,-0.704154,0.44324,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1168,15.0
0.910252,0.176179,-2.1107,1.0,0.000405294,0.000805996,-0.0122689,-0.506177,-0.844617,0.174379,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145051,2.0
1.25362,0.358489,-2.18413,-1.0,0.000742333,0.000602609,0.0295032,-0.540493,-0.767862,0.343883,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74525,17.0
1.12543,0.072828,-2.17119,-1.0,0.000745979,0.000598901,-0.103765,-0.563476,-0.822927,0.0726996,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.87781,15.0
1.49536,1.08341,-1.83003,-1.0,0.000503457,0.000674494,-0.0476239,-0.155679,-0.587023,0.794461,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6458,16.0
3.21378,0.179924,-1.70733,1.0,0.000764134,0.000606248,0.0742216,-0.133935,-0.974872,0.178007,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.48,16.0
0.748046,1.35022,-1.72105,-1.0,0.00053463,0.00064423,-0.0251895,-0.0727083,-0.480265,0.874105,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126525,1.0
0.802957,0.647593,-1.32777,-1.0,0.000485534,0.000562616,-0.103212,0.197712,-0.797469,0.570047,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36493,8.0
1.20397,1.8588,-1.2958,-1.0,0.000809939,0.000640384,-0.0260466,0.0826382,-0.29289,0.952568,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1237,45.0
1.29183,-1.54915,-1.17618,1.0,0.000761538,0.000625636,0.0461416,0.156284,-0.375269,-0.913646,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7897,33.0
0.958557,-2.22222,-1.09701,1.0,0.000696651,0.000592966,0.0720729,0.0977414,-0.190624,-0.976785,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61434,3.0
1.31831,-0.352085,-0.784621,1.0,0.000622927,0.000507889,0.0310988,0.665951,-0.664917,-0.338223,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8174,18.0
0.852663,-0.175802,-0.636826,1.0,0.000802818,0.000711047,0.0503972,0.791721,-0.585574,-0.174013,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94376,9.0
2.08352,1.53835,-0.664947,-1.0,0.000745478,0.000633033,0.0459289,0.323074,-0.253311,0.911842,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3632,23.0
2.06581,-1.6185,-0.559661,-1.0,0.00075864,0.000657999,0.0526369,0.323221,-0.202491,-0.924406,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1741,17.0
1.02208,-0.986986,-0.31071,1.0,0.000739854,0.000645718,0.045689,0.623147,-0.200099,-0.756074,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0348,16.0
1.02078,0.331485,-0.238895,1.0,0.000740755,0.000657649,0.0515594,0.920559,-0.224199,0.319854,track,Event_651977709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9433,9.0
