pt,eta,phi,particle_type,event_id
3.74613,-3.62185,0.388483,tau,1430970868
3.80059,3.62225,-3.12231,tau,1430970868
5.36164,-4.41826,2.19857,tau,1430970868
4.02904,-3.51708,-1.68393,tau,1430970868
4.30365,-2.45599,1.31118,tau,1430970868
4.52235,-0.634191,2.11263,tau,1430970868
4.77137,-3.66432,-2.70051,tau,1430970868
14.6167,2.8661,-0.0789703,tau,1430970868
5.06729,-2.9088,0.65015,tau,1430970868
5.14377,3.95245,-0.448367,tau,1430970868
5.26091,3.83517,2.29665,tau,1430970868
5.3051,-2.87523,3.02823,tau,1430970868
16.4053,-2.67456,2.26776,tau,1430970868
19.633,2.35932,2.80513,tau,1430970868
17.2847,0.150314,0.362378,tau,1430970868
1.97945,-1.72481,-0.714706,tau,1430970868
1.33256,1.44718,1.10573,tau,1430970868
4.05338,-1.24909,0.402937,tau,1430970868
9.16553,2.20045,1.35136,tau,1430970868
0.89603,-1.7736,0.948496,tau,1430970868
1.49353,-2.43902,-0.545554,tau,1430970868
2.28852,0.120249,-2.04258,tau,1430970868
0.748057,1.07054,3.02669,tau,1430970868
1.66817,0.802577,-1.25351,tau,1430970868
0.99663,-1.12482,-1.45566,tau,1430970868
2.25791,2.36834,-2.15931,tau,1430970868
3.49866,-0.807409,-2.1691,tau,1430970868
0.729082,2.10669,-1.30544,tau,1430970868
1.41507,0.220147,2.6478,tau,1430970868
4.91363,-2.13683,3.04243,tau,1430970868
0.960026,2.29404,-0.299862,tau,1430970868
2.83359,-0.377251,-0.761385,tau,1430970868
1.71078,-0.379355,-2.5196,tau,1430970868
2.94552,-1.19657,1.11223,tau,1430970868
1.43425,0.0422321,-0.35837,tau,1430970868
9.16553,2.20045,1.35136,muon,1430970868
63.0047,1.35909,-2.5838,muon,1430970868
21.9699,1.09564,-0.0331843,muon,1430970868
23.4292,1.01621,0.861213,muon,1430970868
4.91363,-2.13683,3.04243,muon,1430970868
0.901264,-2.33632,2.40661,muon,1430970868
1.59789,0.380808,-3.07833,track,1430970868
2.9439,-0.185312,-3.11824,track,1430970868
1.06455,1.97853,-2.85415,track,1430970868
2.28573,1.57323,-2.70132,track,1430970868
0.992795,-0.125944,-2.71832,track,1430970868
63.0047,1.35909,-2.5838,track,1430970868
1.07783,1.15315,-2.59638,track,1430970868
1.71078,-0.379355,-2.5196,track,1430970868
0.992781,1.69345,-2.45034,track,1430970868
0.796655,-0.791715,-2.45431,track,1430970868
1.50877,0.528741,-2.23601,track,1430970868
1.66068,0.837736,-1.53846,track,1430970868
1.11693,0.863619,-1.51315,track,1430970868
1.11968,0.466098,-1.47584,track,1430970868
0.99663,-1.12482,-1.45566,track,1430970868
1.74034,-0.35977,-1.36538,track,1430970868
1.66817,0.802577,-1.25351,track,1430970868
1.11316,-1.6896,-1.21313,track,1430970868
1.76861,0.250205,-1.14389,track,1430970868
1.01857,0.424562,-1.1851,track,1430970868
0.757807,1.29893,-1.0758,track,1430970868
1.0109,1.88722,-1.0703,track,1430970868
4.63277,1.53931,-1.0672,track,1430970868
2.40174,1.56015,-1.07129,track,1430970868
1.77712,1.49795,-0.993041,track,1430970868
0.969264,-0.52789,-0.938699,track,1430970868
5.8959,1.46373,-0.838653,track,1430970868
2.83359,-0.377251,-0.761385,track,1430970868
1.97945,-1.72481,-0.714706,track,1430970868
1.26462,1.57145,-0.412042,track,1430970868
2.4847,1.23318,-0.36766,track,1430970868
1.43425,0.0422321,-0.35837,track,1430970868
0.891064,-1.85016,-0.0651629,track,1430970868
1.13458,1.83125,-0.00918286,track,1430970868
0.879861,0.499427,0.116363,track,1430970868
0.887528,0.570215,0.235456,track,1430970868
1.66935,0.177911,0.18784,track,1430970868
2.35755,-1.59086,0.200002,track,1430970868
0.780202,-1.4251,0.23133,track,1430970868
1.34582,0.437876,0.378338,track,1430970868
1.18651,0.792797,0.762812,track,1430970868
1.18038,-0.00644678,0.726449,track,1430970868
1.38733,-1.35713,0.868041,track,1430970868
0.89603,-1.7736,0.948496,track,1430970868
2.94552,-1.19657,1.11223,track,1430970868
1.33256,1.44718,1.10573,track,1430970868
1.62765,-0.758145,1.2668,track,1430970868
1.0513,-0.447712,1.2642,track,1430970868
0.850287,-0.839224,1.41599,track,1430970868
1.87986,1.5319,1.55604,track,1430970868
2.19811,-1.08545,1.57867,track,1430970868
2.21317,-1.10724,1.76001,track,1430970868
1.5256,1.58267,1.84731,track,1430970868
1.90513,-1.3787,1.99132,track,1430970868
1.35633,-1.36336,2.02827,track,1430970868
1.35424,1.38749,2.10564,track,1430970868
0.989625,-1.00186,2.08385,track,1430970868
1.18199,-1.62972,2.26267,track,1430970868
1.35754,-1.51655,2.2622,track,1430970868
4.25505,1.62798,2.28462,track,1430970868
1.61002,1.85413,2.35861,track,1430970868
1.42617,1.99347,2.48041,track,1430970868
3.48848,-0.356775,2.93038,track,1430970868
1.11749,0.615689,3.04808,track,1430970868
2.14735,-0.544965,3.12412,track,1430970868
2.25791,2.36834,-2.15931,track,1430970868
0.960026,2.29404,-0.299862,track,1430970868
2.46272,2.4346,1.23239,track,1430970868
9.16553,2.20045,1.35136,track,1430970868
1.26547,2.42448,2.48769,track,1430970868
1.03751,2.25883,2.58512,track,1430970868
3.4679,2.24856,2.96572,track,1430970868
2.04949,2.28714,3.08349,track,1430970868
1.03764,2.09507,-3.11729,track,1430970868
1.24423,-2.23684,0.362267,track,1430970868
1.10571,-2.20116,2.64716,track,1430970868
4.91363,-2.13683,3.04243,track,1430970868
1.93236,-2.34743,-3.12795,track,1430970868
2.0573,1.73525,-1.0379,track,1430970868
0.740235,-1.45587,2.90061,track,1430970868
0.866132,-0.0272383,-2.21247,track,1430970868
21.9699,1.09564,-0.0331843,track,1430970868
1.06501,1.40227,-0.024506,track,1430970868
23.4292,1.01621,0.861213,track,1430970868
1.42658,-1.41391,1.86609,track,1430970868
1.175,-1.66453,1.57184,track,1430970868
2.86341,-1.31418,0.496822,track,1430970868
1.61432,2.48585,0.932241,track,1430970868
1.49353,-2.43902,-0.545554,track,1430970868
1.42679,-2.26432,2.74406,track,1430970868
1.41507,0.220147,2.6478,track,1430970868
0.95031,-1.55082,-0.859214,track,1430970868
1.46003,-0.098225,1.60471,track,1430970868
0.863761,0.173912,2.2531,track,1430970868
1.98768,1.19664,2.44666,track,1430970868
2.9909,2.60568,3.11937,track,1430970868
0.748057,1.07054,3.02669,track,1430970868
1.64827,2.30872,1.1202,track,1430970868
1.01127,2.50995,-2.9011,track,1430970868
1.12891,-2.39008,2.94161,track,1430970868
1.88821,0.599455,-2.45793,track,1430970868
1.34421,0.857321,-2.69362,track,1430970868
1.22153,0.879253,-1.52501,track,1430970868
1.01085,0.320881,-1.43642,track,1430970868
0.915509,-0.585936,-0.377177,track,1430970868
0.841176,-0.189156,0.445038,track,1430970868
1.66513,-0.735743,2.14586,track,1430970868
0.870546,1.56279,-2.80444,track,1430970868
1.01393,2.1867,-1.83676,track,1430970868
1.51333,2.30014,-1.42233,track,1430970868
1.13407,2.37511,0.471122,track,1430970868
2.18401,2.12099,-3.08818,track,1430970868
2.80668,-2.22781,-2.57467,track,1430970868
0.824748,0.016014,-1.43084,track,1430970868
2.35557,0.359235,-1.86536,track,1430970868
1.19118,-0.229616,-1.19943,track,1430970868
1.57802,0.585342,-1.14554,track,1430970868
1.72062,-0.0420175,0.194721,track,1430970868
1.50225,0.890093,0.579809,track,1430970868
1.64865,-0.754767,1.26873,track,1430970868
1.05087,-0.44287,1.30658,track,1430970868
1.09498,1.55835,-1.13188,track,1430970868
2.54383,1.582,1.56709,track,1430970868
0.975416,-1.42148,-0.738974,track,1430970868
0.97385,-1.73012,-2.6763,track,1430970868
18.2359,0.778733,1.72011,electron,153791279
24.5158,-0.405374,2.84684,electron,153791279
13.6129,1.60484,0.548065,tau,153791279
1.13135,-2.20729,1.63295,tau,153791279
1.80386,0.610283,-1.67396,tau,153791279
18.4398,0.778742,1.72007,tau,153791279
78.1523,-0.370832,2.26347,tau,153791279
1.48515,-2.05454,2.9624,tau,153791279
0.983687,0.947894,-2.20748,tau,153791279
23.5546,-0.405374,2.84683,tau,153791279
1.97201,1.78937,-0.504689,tau,153791279
0.910763,-1.16364,-2.90747,tau,153791279
7.71326,1.58537,-1.46825,tau,153791279
30.225,-1.95445,-0.528539,tau,153791279
3.36111,-0.0604745,-0.50723,tau,153791279
2.89477,-1.20871,0.0172965,tau,153791279
5.1805,-0.613257,-0.952557,tau,153791279
2.00921,0.452637,-0.674524,tau,153791279
2.37207,0.106367,1.71873,tau,153791279
4.89448,0.855805,-0.0586845,tau,153791279
7.64681,1.91695,-2.14652,tau,153791279
10.0983,3.01549,2.5288,tau,153791279
9.51241,-1.6301,0.954173,tau,153791279
9.60908,3.92102,1.49856,tau,153791279
9.58278,3.0084,-1.91788,tau,153791279
5.27767,-2.80616,-1.45452,tau,153791279
10.1838,4.39735,0.68656,tau,153791279
10.4,-2.89543,1.11653,tau,153791279
11.0203,-2.93363,1.6672,tau,153791279
11.2719,-3.39797,-2.92728,tau,153791279
11.57,-4.26375,2.89816,tau,153791279
12.0777,-2.73973,2.55103,tau,153791279
12.7995,-2.97823,-0.895941,tau,153791279
14.0451,0.944931,-1.07144,tau,153791279
14.3121,-3.64704,-0.182155,tau,153791279
14.8005,-3.46279,2.45784,tau,153791279
15.2893,3.80916,-1.26991,tau,153791279
4.50186,4.05871,-2.99218,tau,153791279
5.63566,3.72954,2.16463,tau,153791279
5.43053,3.99065,-2.0479,tau,153791279
5.40253,-3.67388,-1.11167,tau,153791279
5.35565,4.15432,-0.127675,tau,153791279
5.27482,-3.03569,0.362468,tau,153791279
5.2491,2.99657,1.48843,tau,153791279
4.80651,3.07986,-0.267533,tau,153791279
4.74291,2.33523,-0.0463582,tau,153791279
4.52344,-4.87226,-2.76582,tau,153791279
9.30158,-3.71939,1.57482,tau,153791279
4.42183,-4.35423,-0.40698,tau,153791279
4.37545,2.37437,-2.8351,tau,153791279
3.84064,2.4749,-1.37144,tau,153791279
3.69494,-4.53256,1.34384,tau,153791279
3.6511,3.38924,3.06407,tau,153791279
3.61736,-4.73887,0.497583,tau,153791279
3.55304,-2.32095,0.69919,tau,153791279
3.35674,4.91015,1.37068,tau,153791279
3.30321,4.60012,-0.865701,tau,153791279
5.64984,3.63433,0.485912,tau,153791279
8.85622,-3.9998,-1.72986,tau,153791279
8.23239,-3.98819,0.706093,tau,153791279
8.05385,3.05966,-0.890024,tau,153791279
7.924,1.77066,1.532,tau,153791279
7.47517,1.40727,2.70399,tau,153791279
6.97632,-4.61061,2.05692,tau,153791279
6.83286,0.532846,2.28702,tau,153791279
18.9733,-1.13728,-1.6169,tau,153791279
20.3378,-2.74113,-2.55496,tau,153791279
6.15902,4.53637,2.19181,tau,153791279
5.94445,-0.333227,-1.90291,tau,153791279
5.6553,2.93534,0.612357,tau,153791279
0.528455,2.19081,2.25874,tau,153791279
0.769418,-0.869832,1.78445,tau,153791279
1.18813,0.621472,0.790017,tau,153791279
2.40107,-0.876642,0.958023,tau,153791279
3.21793,0.0228681,-2.68187,tau,153791279
0.632589,-2.12302,2.29798,tau,153791279
1.33519,0.00459691,0.296415,tau,153791279
1.87362,-1.93025,-2.24891,tau,153791279
1.89148,0.0620828,-1.29074,tau,153791279
0.962797,-1.36293,-0.654112,tau,153791279
0.959625,-1.05869,2.47712,tau,153791279
3.95557,0.696208,-3.05343,tau,153791279
1.25275,-2.49925,-0.46373,tau,153791279
2.89273,0.527899,2.91227,tau,153791279
0.711245,-1.58314,-0.840172,tau,153791279
24.0741,-0.40778,2.86307,photon,153791279
17.8757,0.779966,1.68,photon,153791279
30.9477,-1.92709,-0.497478,photon,153791279
13.6129,1.60484,0.548065,muon,153791279
78.1523,-0.370832,2.26347,muon,153791279
1.36994,-1.85739,-2.31494,muon,153791279
0.996279,-2.19357,-0.842958,muon,153791279
1.28272,-1.07778,-3.08565,track,153791279
0.819569,0.982442,-3.00248,track,153791279
0.910763,-1.16364,-2.90747,track,153791279
2.5659,-0.725237,-2.78845,track,153791279
0.812251,-0.972946,-2.74252,track,153791279
0.907577,-1.41585,-2.61657,track,153791279
0.91646,-0.258527,-2.35037,track,153791279
1.89978,1.91879,-2.35716,track,153791279
1.87362,-1.93025,-2.24891,track,153791279
0.983687,0.947894,-2.20748,track,153791279
0.775164,0.181156,-2.16386,track,153791279
0.947939,1.95794,-2.03319,track,153791279
0.98772,1.80561,-2.0036,track,153791279
1.06202,-1.54496,-2.05923,track,153791279
1.49499,-0.824928,-1.96116,track,153791279
0.764892,-0.246667,-1.94631,track,153791279
1.34937,-1.18011,-1.83188,track,153791279
0.854861,1.12387,-1.87779,track,153791279
1.80386,0.610283,-1.67396,track,153791279
0.795285,1.54669,-1.73677,track,153791279
1.57853,1.57064,-1.58019,track,153791279
2.24946,1.35333,-1.62619,track,153791279
1.1364,-1.40442,-1.55241,track,153791279
7.71326,1.58537,-1.46825,track,153791279
1.45884,1.70334,-1.49283,track,153791279
1.0068,-0.0948535,-1.45553,track,153791279
2.01992,0.980723,-1.19106,track,153791279
1.40407,0.708404,-1.14981,track,153791279
0.939638,0.959004,-1.07714,track,153791279
0.77125,-0.618594,-0.829811,track,153791279
0.962797,-1.36293,-0.654112,track,153791279
1.44474,1.77005,-0.643631,track,153791279
0.88744,0.446267,-0.409831,track,153791279
0.774076,-0.791172,-0.31069,track,153791279
1.6149,0.909084,-0.28307,track,153791279
1.18545,-1.69506,-0.308033,track,153791279
2.04268,0.808636,-0.211842,track,153791279
1.21904,-1.30909,-0.112086,track,153791279
1.89841,-1.02055,-0.1406,track,153791279
0.763001,0.803367,-0.034898,track,153791279
1.56657,0.863918,0.086856,track,153791279
1.33519,0.00459691,0.296415,track,153791279
0.877384,1.08382,0.448937,track,153791279
13.6129,1.60484,0.548065,track,153791279
1.31419,1.0933,0.697816,track,153791279
1.18813,0.621472,0.790017,track,153791279
0.821349,0.549279,1.03563,track,153791279
0.827433,0.529081,0.977331,track,153791279
1.39394,-0.972771,1.03003,track,153791279
0.857933,-1.48243,1.17418,track,153791279
0.764856,0.558077,1.29103,track,153791279
1.42063,1.11818,1.43895,track,153791279
1.39481,1.8686,1.44268,track,153791279
1.08947,-0.400104,1.52653,track,153791279
0.81178,-0.022899,1.76484,track,153791279
14.6337,0.778665,1.72038,track,153791279
0.769418,-0.869832,1.78445,track,153791279
0.842851,-0.529095,1.87577,track,153791279
0.759655,-0.87503,2.03083,track,153791279
0.838068,-0.646002,1.96711,track,153791279
0.806082,-1.07799,2.17339,track,153791279
78.1523,-0.370832,2.26347,track,153791279
0.959626,-1.05869,2.47712,track,153791279
1.51225,0.649795,2.71726,track,153791279
0.7817,-0.576913,2.78326,track,153791279
22.3323,-0.405797,2.83657,track,153791279
2.89273,0.527899,2.91227,track,153791279
0.909423,-0.23531,2.96846,track,153791279
0.920907,-1.7723,3.01958,track,153791279
0.950491,-0.867766,-3.13576,track,153791279
0.838258,0.930951,-3.12568,track,153791279
0.925063,1.99632,-2.18066,track,153791279
1.05774,2.12648,-1.93608,track,153791279
10.3207,-1.90919,-0.51737,track,153791279
1.25339,-2.49925,-0.46373,track,153791279
12.4914,-1.84284,-0.408211,track,153791279
1.13135,-2.20729,1.63295,track,153791279
1.48515,-2.05454,2.9624,track,153791279
1.2524,-1.90599,-0.499158,track,153791279
3.17208,1.83582,-1.95735,track,153791279
1.65263,0.918024,3.12398,track,153791279
0.914727,-1.59572,-0.416496,track,153791279
30.225,-1.95445,-0.528539,track,153791279
1.64819,-1.52349,-2.38501,track,153791279
1.0088,0.793447,2.70977,track,153791279
0.950252,1.23289,2.83416,track,153791279
0.846284,-1.27919,-2.79305,track,153791279
1.71321,-2.33245,-0.537612,track,153791279
1.97201,1.78937,-0.504689,track,153791279
0.831131,-0.209165,-1.53108,track,153791279
1.89148,0.0620828,-1.29074,track,153791279
0.86263,1.57182,-0.107295,track,153791279
1.36994,-1.85739,-2.31494,track,153791279
1.16309,1.98797,-2.55179,track,153791279
0.966114,1.44322,-1.41664,track,153791279
1.12647,2.32304,0.515276,track,153791279
1.2136,0.0987887,-1.52467,track,153791279
0.905629,-0.183303,0.361527,track,153791279
0.992403,-0.536352,2.85303,track,153791279
1.53485,-0.00874134,-2.65867,track,153791279
3.7172,0.319448,1.8236,track,153791279
0.921915,-1.41005,0.654201,track,153791279
1.86469,1.44129,0.942647,track,153791279
1.308,-1.64732,1.92682,track,153791279
1.00613,-2.0258,2.99528,track,153791279
1.01071,2.34133,1.50928,track,153791279
0.886625,-1.10801,-3.13219,track,153791279
0.956772,0.0324752,1.34094,track,153791279
0.805093,-1.44826,1.62752,track,153791279
1.30949,-0.619043,-1.84531,track,153791279
1.05399,1.45062,-1.24777,track,153791279
1.76924,-1.18659,-1.33296,track,153791279
1.11068,-1.11682,-0.548946,track,153791279
0.804729,0.956173,-0.522181,track,153791279
1.04063,0.998968,0.975135,track,153791279
0.857738,-1.43015,1.78795,track,153791279
0.817157,1.81264,-2.07619,track,153791279
1.26393,1.85082,-0.642339,track,153791279
2.01501,-1.93732,-0.396576,track,153791279
0.847242,-1.71787,0.0339701,track,153791279
1.2567,-2.30683,-2.5229,track,153791279
0.871302,0.625208,-2.03653,track,153791279
0.788923,0.405554,-1.90436,track,153791279
1.10025,-0.0532035,-1.89409,track,153791279
0.767281,1.01461,-0.981406,track,153791279
0.980144,0.418074,-1.00172,track,153791279
0.821142,-0.642964,-0.800477,track,153791279
0.895011,0.327881,0.305688,track,153791279
0.858077,-0.504677,0.592346,track,153791279
1.20848,0.808744,-0.0144588,track,153791279
0.722672,-0.336425,-2.84974,track,153791279
3.97126,-0.407437,2.74367,track,153791279
0.949759,1.45666,-1.49486,track,153791279
1.26257,1.41954,0.0466325,track,153791279
1.46458,1.79369,1.41225,track,153791279
0.86996,-1.37792,1.52233,track,153791279
1.25395,-1.45546,-0.997921,track,153791279
0.814813,-1.53224,1.15412,track,153791279
0.750709,-1.72906,0.58536,track,153791279
1.3087,-1.90417,3.1286,track,153791279
14.036,0.129948,-0.649243,electron,1605749984
8.11384,2.23705,2.528,electron,1605749984
1.26581,-1.56114,2.84507,tau,1605749984
1.68908,-0.0656884,1.59888,tau,1605749984
8.6538,2.23714,2.51499,tau,1605749984
47.0142,1.78576,2.02133,tau,1605749984
3.27634,1.69432,-2.32405,tau,1605749984
1.1771,1.33533,1.35453,tau,1605749984
1.1522,-0.918852,2.1908,tau,1605749984
15.547,-0.47456,-0.933628,tau,1605749984
3.54848,-1.73015,-2.40493,tau,1605749984
14.9227,0.128024,-0.645889,tau,1605749984
5.58676,0.771416,-0.478154,tau,1605749984
2.9216,0.910542,-2.60857,tau,1605749984
3.62759,-3.30815,2.79208,tau,1605749984
10.737,2.12509,-1.45325,tau,1605749984
3.82592,4.71738,3.1319,tau,1605749984
17.3911,-0.505,0.921233,tau,1605749984
3.89662,-0.91093,-1.84422,tau,1605749984
3.49965,-4.27623,-2.34204,tau,1605749984
5.5826,3.03959,1.6051,tau,1605749984
5.36762,-2.86426,-2.89421,tau,1605749984
3.32384,1.38811,-1.43988,tau,1605749984
3.2948,-1.36272,1.58755,tau,1605749984
5.14662,-2.96838,0.91982,tau,1605749984
4.93406,2.74341,-2.71109,tau,1605749984
3.23742,-0.0619775,2.4679,tau,1605749984
4.90954,3.92895,0.459772,tau,1605749984
3.11777,-4.55153,-0.823837,tau,1605749984
2.22477,1.83721,0.700181,tau,1605749984
0.662731,2.13061,-0.727918,tau,1605749984
1.17727,-0.927733,0.496909,tau,1605749984
1.05185,-0.52066,-2.26636,tau,1605749984
2.04863,-1.88391,-0.161801,tau,1605749984
1.33814,-2.31382,2.08942,tau,1605749984
0.828905,-0.224472,-1.57857,tau,1605749984
13.7465,0.129666,-0.589884,photon,1605749984
47.0142,1.78576,2.02133,muon,1605749984
15.547,-0.47456,-0.933628,muon,1605749984
1.36366,2.23731,2.67103,muon,1605749984
1.45148,1.39915,-2.51055,track,1605749984
3.54848,-1.73015,-2.40493,track,1605749984
1.30952,-1.53854,-2.3556,track,1605749984
3.27634,1.69432,-2.32405,track,1605749984
0.913428,1.49812,-2.12983,track,1605749984
1.4015,1.47673,-1.89445,track,1605749984
1.55813,0.282405,-1.83213,track,1605749984
0.950492,0.161927,-1.55756,track,1605749984
1.02602,1.83902,-1.28276,track,1605749984
11.5134,0.13061,-0.649576,track,1605749984
0.76643,0.0922171,-0.584986,track,1605749984
1.45472,-0.229002,-0.556658,track,1605749984
1.39834,-0.109805,-0.548644,track,1605749984
1.16084,1.09007,-0.540739,track,1605749984
1.19981,0.646667,-0.60012,track,1605749984
1.30869,1.1655,-0.505689,track,1605749984
3.52653,0.724685,-0.488879,track,1605749984
5.28347,0.725975,-0.314444,track,1605749984
1.64996,-1.66141,-0.270093,track,1605749984
2.04863,-1.88391,-0.161801,track,1605749984
1.17727,-0.927733,0.496909,track,1605749984
0.842587,-1.27636,0.615671,track,1605749984
2.22477,1.83721,0.700181,track,1605749984
0.838282,-1.02918,0.825475,track,1605749984
1.01129,-1.13927,1.09634,track,1605749984
1.1771,1.33533,1.35453,track,1605749984
1.68908,-0.0656884,1.59888,track,1605749984
0.8895,1.57231,1.66075,track,1605749984
47.0142,1.78576,2.02133,track,1605749984
1.42619,-1.02491,2.10321,track,1605749984
0.841991,-0.380643,2.15389,track,1605749984
0.769938,0.538173,2.13907,track,1605749984
1.11001,-0.473847,2.26286,track,1605749984
1.1522,-0.918852,2.1908,track,1605749984
1.26581,-1.56114,2.84507,track,1605749984
2.30659,2.62606,-1.84836,track,1605749984
1.62933,2.24021,-1.65159,track,1605749984
3.8681,2.02468,-1.60412,track,1605749984
0.749066,-1.19115,2.44577,track,1605749984
1.05185,-0.52066,-2.26636,track,1605749984
15.547,-0.47456,-0.933628,track,1605749984
1.13076,0.401524,-0.607898,track,1605749984
1.05927,-1.11899,2.86826,track,1605749984
4.33988,2.23725,2.52708,track,1605749984
1.28411,2.2868,-1.48148,track,1605749984
1.29638,1.09718,1.54154,track,1605749984
