pt,eta,phi,charge,pos_x,pos_y,pos_z,particle_type,event_id
0.826727,-1.62927,0.247241,-1.0,0.000693853,0.000723288,-0.0473446,track,652620608
1.10036,0.771596,0.365224,1.0,0.00075926,0.000516007,-0.047434,track,652620608
2.02548,-0.43541,0.48041,-1.0,0.00074841,0.000576043,0.0538296,track,652620608
1.46221,1.63126,0.527288,1.0,0.000706627,0.000645764,-0.00159202,track,652620608
1.07847,1.6967,0.814925,-1.0,0.000685067,0.000649168,-0.0836582,track,652620608
0.837505,-0.730109,0.987073,1.0,0.000665842,0.000654351,0.0926787,track,652620608
1.04007,-1.90214,0.930643,-1.0,0.000780252,0.00057479,0.09246,track,652620608
0.971641,-0.606966,0.955801,-1.0,0.000821239,0.000547035,0.0451819,track,652620608
1.03298,-0.899817,0.979253,-1.0,0.000915186,0.000486618,-0.00186434,track,652620608
0.849399,0.79118,1.04592,-1.0,0.000590995,0.000691885,-0.0772298,track,652620608
1.40222,-0.470582,1.1568,-1.0,0.000709279,0.000622304,-0.0878323,track,652620608
0.847807,-1.55686,1.24203,1.0,0.000678923,0.000631114,-0.0476398,track,652620608
1.18908,1.29312,1.23279,1.0,0.000750219,0.000605613,-0.0015108,track,652620608
1.21611,-1.76041,1.18812,-1.0,0.000851953,0.000563973,-0.0477961,track,652620608
0.92812,-0.476271,1.25574,-1.0,0.000695968,0.000625666,-0.0833567,track,652620608
0.952477,1.41716,1.29014,-1.0,0.000700461,0.000623556,-0.0833113,track,652620608
0.764474,-1.15417,1.41044,-1.0,0.000867178,0.000594446,-0.0840589,track,652620608
2.28848,-1.78719,1.68658,-1.0,0.00071145,0.000607249,0.0926495,track,652620608
1.13121,-0.957437,1.67716,-1.0,0.000726892,0.000614774,-0.00185188,track,652620608
1.54248,1.2661,1.7467,-1.0,0.000758651,0.000623616,-0.0476623,track,652620608
1.85468,-0.145685,1.77421,-1.0,0.000752657,0.000617051,0.0452006,track,652620608
1.25962,-0.216978,1.76612,-1.0,0.000757869,0.00061789,0.0450991,track,652620608
0.775049,0.890757,1.78171,-1.0,0.000794534,0.000625594,0.053999,track,652620608
1.89362,0.842259,1.94853,-1.0,0.000687324,0.000606175,-0.0772491,track,652620608
0.943178,1.3995,2.00752,-1.0,0.000863628,0.000679469,-0.00288062,track,652620608
1.37519,-1.6323,2.02698,-1.0,0.000743633,0.00062604,-0.0256399,track,652620608
0.763087,-0.330892,2.29556,1.0,0.000637667,0.000537391,-0.00179869,track,652620608
1.3161,-0.625465,2.37809,1.0,0.000754431,0.00063748,0.0537499,track,652620608
0.868537,0.933751,2.37753,-1.0,0.000716691,0.000599329,0.0449957,track,652620608
1.54063,1.27364,2.45308,1.0,0.000700242,0.000592023,-0.0476112,track,652620608
0.800166,0.128365,2.52765,1.0,0.000722403,0.000619303,-0.0475845,track,652620608
1.53596,0.472529,2.50395,-1.0,0.000705064,0.000579865,0.0449946,track,652620608
1.45932,0.684007,2.55706,-1.0,0.000727817,0.000608218,0.0565971,track,652620608
0.76267,-1.04678,2.86903,1.0,0.000723963,0.000620388,-0.0255366,track,652620608
6.22328,0.480655,2.85641,-1.0,0.000718574,0.000609658,-0.0475531,track,652620608
0.873177,0.482122,2.91634,1.0,0.00071364,0.000541197,0.0537909,track,652620608
1.42608,0.00132718,2.95949,1.0,0.000714029,0.00055602,-0.0017645,track,652620608
1.96414,-0.572823,2.96604,1.0,0.00072611,0.000647459,-0.0475742,track,652620608
0.908647,1.71628,3.01024,-1.0,0.000729776,0.000652058,-0.00165481,track,652620608
1.01335,0.0964946,3.03127,-1.0,0.000742185,0.000689893,0.0927165,track,652620608
1.5085,1.14668,3.11126,1.0,0.000717261,0.000611826,-0.0832714,track,652620608
1.82417,0.326506,-3.1296,1.0,0.000733334,0.000607476,0.0926741,track,652620608
1.64837,2.22809,-2.1213,1.0,0.000865129,0.000528096,-0.0477017,track,652620608
1.62073,1.69949,1.77908,1.0,0.00061277,0.00058428,0.092726,track,652620608
1.21221,1.81431,2.43581,-1.0,0.000751583,0.000636818,0.0569024,track,652620608
1.43919,1.79908,2.62583,1.0,0.000777979,0.000696181,0.0563622,track,652620608
1.22825,1.86184,2.91106,-1.0,0.000718998,0.000564995,0.0554503,track,652620608
1.98825,-2.02122,0.56702,1.0,0.00068015,0.00068055,-0.0475971,track,652620608
6.02864,0.68877,0.0869994,1.0,0.000719824,0.000626623,-0.0476399,track,652620608
3.34598,0.897846,0.33966,-1.0,0.000723841,0.00060792,-0.0475367,track,652620608
1.28412,-0.342449,2.02236,-1.0,0.000731455,0.0006221,-0.0477682,track,652620608
1.53023,1.9488,-1.69692,-1.0,0.000886442,0.000595795,-0.0479214,track,652620608
1.16948,1.65777,-1.03039,-1.0,0.000854878,0.000692558,-0.00168112,track,652620608
1.04653,1.09085,-2.92345,-1.0,0.00074245,0.000534867,-0.00189891,track,652620608
0.935112,0.42467,-1.57194,-1.0,0.000754956,0.000614509,-0.00178147,track,652620608
0.772485,1.17483,-1.1588,1.0,0.000876761,0.00068093,-0.00171315,track,652620608
1.68704,-1.00977,-2.8115,-1.0,0.000740534,0.000580473,0.0539223,track,652620608
0.844592,0.707387,-2.43937,1.0,0.000614102,0.000748038,0.0453209,track,652620608
0.772892,0.856988,-2.91471,1.0,0.000700741,0.000734773,0.0452199,track,652620608
2.42711,-1.91614,-2.16061,-1.0,0.000649151,0.000665597,0.0450489,track,652620608
0.960214,-1.94736,2.15226,-1.0,0.00072114,0.000606945,0.0456512,track,652620608
1.55691,-0.902619,2.72434,1.0,0.000710326,0.000602545,-0.0832838,track,652620608
0.950256,1.24542,-2.93599,1.0,0.000739876,0.000552666,0.0255606,track,652620608
0.918908,-0.143297,0.221504,-1.0,0.000684282,0.000771366,-0.0679588,track,652620608
1.34165,1.03092,2.16226,-1.0,-0.00107007,-0.000596587,0.0471125,track,652620608
1.10278,-2.13926,-2.28763,-1.0,-0.00594097,0.0064196,0.0310258,track,652620608
1.18837,-2.38923,-2.17558,1.0,0.000453507,0.000800792,-0.0909438,track,652620608
1.22516,-2.35161,0.998307,-1.0,0.00144303,0.000150483,-0.0843031,track,652620608
1.11022,0.503801,-1.63086,1.0,-0.037424,0.00291071,-0.00725295,track,652620608
1.00612,1.11855,-1.70456,1.0,0.00329097,0.000272229,-0.0891021,track,652620608
1.15775,-0.746129,2.6572,1.0,0.000764306,0.000676693,0.0565915,track,652620608
1.5178,0.591547,2.91377,-1.0,-0.00522618,-0.0250344,-0.0408358,track,652620608
1.06221,1.9292,2.69154,-1.0,0.00488906,0.00921329,0.0842946,track,652620608
1.2439,2.30077,-2.16106,1.0,0.0381613,-0.0244932,0.0061105,track,652620608
1.22028,-1.71309,-0.25326,-1.0,0.00160027,0.00402531,-0.0750845,track,652620608
0.841338,-1.51825,1.3808,-1.0,-0.00023042,0.000800114,-0.0514458,track,652620608
0.990499,-2.37033,-1.04105,1.0,-0.0403139,-0.0234369,0.0437856,track,652620608
0.816474,0.700841,-2.42771,1.0,0.000499543,0.000877391,0.0498919,track,652620608
1.21688,-0.626061,-2.08924,1.0,-0.0979462,0.0568977,0.167618,track,652620608
1.66855,-0.348006,-2.87152,-1.0,0.0236771,-0.0822759,0.0383969,track,652620608
0.904178,0.829452,-2.92931,-1.0,0.0265476,-0.119218,0.0430185,track,652620608
0.940337,0.660061,-1.6513,-1.0,0.0196197,-0.000909468,-0.0392272,track,652620608
1.06436,0.566467,-0.500003,-1.0,0.0757541,0.137895,0.270959,track,652620608
1.62219,0.914008,-0.0283543,-1.0,0.000715446,0.000527213,-0.0770798,track,652620608
0.789876,-1.15357,2.22528,1.0,0.0144834,0.0111675,0.0220882,track,652620608
22.6048,0.00747462,1.85019,1.0,0.00365476,0.00145869,-0.0481199,track,652620608
11.5728,-0.013336,1.79779,-1.0,-0.00523441,-0.000759495,-0.0355487,track,652620608
0.726666,-1.10487,-2.5234,1.0,-0.0718922,0.102685,-0.146631,track,652620608
1.16249,0.647905,-2.73893,1.0,-0.0318148,0.0770167,-0.0368245,track,652620608
1.1525,1.61007,-2.52511,-1.0,0.00376402,-0.00368551,-0.119744,track,652620608
0.762783,1.22146,0.436009,-1.0,-0.00947302,0.0225939,0.692061,track,652620608
1.48226,1.73847,2.39329,1.0,-0.0709316,-0.0765949,0.123862,track,652620608
1.61969,-1.47051,-2.37353,1.0,0.0275379,-0.0271289,0.100175,track,652620608
0.743326,-1.30462,-1.24587,1.0,0.00721074,0.00281762,-0.216035,track,652620608
0.893336,-1.43852,-1.07279,-1.0,0.0196534,0.0109202,-0.113919,track,652620608
1.37519,-1.6323,2.02698,-1.0,0.000743633,0.00062604,-0.0256399,muon,652620608
1.61969,-1.47051,-2.37353,1.0,0.0275379,-0.0271289,0.100175,muon,652620608
37.2752,0.312086,-0.738311,0.0,0.00070572,0.000610879,-0.0616836,photon,272621358
30.0835,-1.37033,1.9587,0.0,0.00070572,0.000610879,-0.0616836,photon,272621358
13.1097,-1.31455,1.95949,0.0,0.00070572,0.000610879,-0.0616836,photon,272621358
1.18534,1.6106,-3.04502,1.0,0.000720248,0.000677389,0.00831208,track,272621358
0.832369,-0.997511,-2.93189,1.0,0.000717617,0.00061792,-0.0617853,track,272621358
1.18124,1.98812,-2.91663,1.0,0.00068228,0.000795926,-0.00872099,track,272621358
0.834889,0.388824,-2.84029,-1.0,0.000759901,0.000526244,0.082499,track,272621358
0.784938,0.474186,-2.54543,1.0,0.000642366,0.000726786,-0.0386926,track,272621358
0.779794,1.50075,-2.09268,1.0,0.000491636,0.000742648,-0.0244206,track,272621358
0.933529,1.24464,-2.09827,1.0,0.000926752,0.000489632,-0.0595363,track,272621358
0.770993,-1.11783,-2.00087,1.0,0.000772395,0.000586847,-0.0240913,track,272621358
0.788803,-1.24825,-1.99522,-1.0,0.00089412,0.000531928,-0.0389618,track,272621358
1.42973,-1.30479,-1.874,1.0,0.000791912,0.000587782,-0.0615778,track,272621358
1.26356,-0.83306,-1.85258,-1.0,0.000754607,0.000600268,-0.0616792,track,272621358
2.70083,-1.09944,-1.79412,-1.0,0.000653075,0.000625522,-0.0617989,track,272621358
0.914688,-0.185152,-1.42373,1.0,0.000761299,0.000612659,0.0239706,track,272621358
0.725786,-1.18058,-1.33988,1.0,0.000499868,0.000557622,-0.0392262,track,272621358
0.874336,0.214163,-1.20867,1.0,0.000719828,0.000604489,0.0238209,track,272621358
2.71069,0.743376,-1.07272,-1.0,0.00078723,0.000647495,-0.0616699,track,272621358
1.53084,-0.267319,-0.817236,1.0,0.000897756,0.000774934,-0.0386352,track,272621358
10.6886,0.275429,-0.715667,-1.0,0.000663994,0.000547009,-0.0616794,track,272621358
3.99395,0.290385,-0.687907,1.0,0.000700761,0.000588056,-0.0616095,track,272621358
1.05537,-0.692083,-0.496105,1.0,0.000446125,0.000104424,-0.0551708,track,272621358
1.40706,-0.918037,-0.465321,-1.0,0.000931555,0.00102762,-0.0384084,track,272621358
0.877544,0.583404,-0.0475761,1.0,0.000717492,0.000520451,-0.0386828,track,272621358
0.989679,-0.364637,0.455938,1.0,0.000635374,0.000781873,-0.0595612,track,272621358
0.762326,0.451165,0.515869,-1.0,0.000725225,0.000603647,-0.0386906,track,272621358
1.13541,-0.312618,0.704273,1.0,0.000867482,0.000440961,-0.0111177,track,272621358
0.932286,-1.47589,0.948544,1.0,0.000735621,0.000605612,0.0822445,track,272621358
1.78728,-1.64075,0.973753,1.0,0.000718323,0.000614189,0.00877526,track,272621358
1.46686,0.488169,1.2985,-1.0,0.000704011,0.000614738,-0.0386351,track,272621358
0.790319,0.338087,1.51499,1.0,0.000634079,0.000613992,-0.0112104,track,272621358
1.47146,0.950241,1.51956,-1.0,0.00079359,0.000604895,0.00870334,track,272621358
1.47687,1.94089,1.58097,1.0,0.000676753,0.000609325,-0.0389672,track,272621358
1.00268,0.290001,1.54421,-1.0,0.000745444,0.000609162,-0.0387189,track,272621358
0.784208,-1.34429,1.68952,1.0,0.000611682,0.000593903,0.0236931,track,272621358
2.36363,-0.551778,1.63848,-1.0,0.000642424,0.000605313,-0.0617402,track,272621358
0.855616,-0.921502,1.61779,-1.0,0.000791697,0.00061253,-0.0239245,track,272621358
0.748985,0.245065,2.06858,1.0,0.00074103,0.000615955,0.00853004,track,272621358
1.93991,1.70733,2.16211,-1.0,0.000719265,0.000608141,-0.0388428,track,272621358
1.50287,-1.7969,2.33837,-1.0,0.00074069,0.000619409,0.0240951,track,272621358
0.754071,-0.465091,2.42927,1.0,0.0011062,0.00104746,0.00840512,track,272621358
1.05644,-0.574757,2.46649,1.0,0.000723322,0.000615659,-0.0617018,track,272621358
0.779567,-0.389472,2.85975,1.0,0.000747079,0.000647236,0.0825936,track,272621358
1.99959,1.88058,2.92839,-1.0,0.000721343,0.000582454,0.00839092,track,272621358
0.987937,-1.15297,2.95287,-1.0,0.000687746,0.000431514,-0.0382652,track,272621358
1.40699,-1.02781,2.9874,-1.0,0.000735163,0.000713275,-0.0617839,track,272621358
1.09739,0.9983,3.07888,-1.0,0.00071621,0.000472193,-0.0110075,track,272621358
1.55893,1.93967,-2.76989,-1.0,0.000665115,0.000767066,0.00857528,track,272621358
2.06314,2.6015,1.41109,-1.0,0.0005988,0.000629099,-0.00976385,track,272621358
1.00868,1.13857,-1.01486,-1.0,0.000608199,0.000541531,-0.0614101,track,272621358
6.26091,0.378515,-0.736393,-1.0,0.000697939,0.000587064,-0.0617459,track,272621358
1.51289,-0.582613,-0.19848,1.0,0.000719603,0.000599013,-0.0384572,track,272621358
0.954773,1.33325,0.615706,1.0,0.000756638,0.000560464,-0.0387966,track,272621358
3.06841,1.32843,1.61808,-1.0,0.000568262,0.000602498,-0.0386922,track,272621358
1.58532,0.676757,2.68171,-1.0,0.000744198,0.000655136,-0.0387289,track,272621358
2.31449,-0.487037,-1.19281,1.0,0.000696365,0.000596153,0.00862412,track,272621358
1.64511,0.129953,0.475202,-1.0,0.000703804,0.000653331,0.00868899,track,272621358
0.784123,-0.528526,-1.25013,-1.0,0.00091121,0.000668453,0.0241326,track,272621358
0.991851,0.29615,0.971894,-1.0,0.000593057,0.000702952,0.0827999,track,272621358
1.06047,0.732073,0.0438763,-1.0,0.000719308,0.000665301,-0.0386632,track,272621358
1.02645,-1.14758,2.95376,-1.0,0.000685302,0.000418489,-0.0393604,track,272621358
1.40297,-0.0279508,-2.62997,-1.0,-0.000434707,0.00268991,0.0855172,track,272621358
1.02673,-0.567287,0.27688,1.0,0.000824159,0.000300713,0.105117,track,272621358
1.5727,-1.46838,1.90016,-1.0,-0.00748271,-0.00219827,0.0398533,track,272621358
1.01107,-1.57714,-0.92086,-1.0,0.00146975,0.00117838,-0.0372907,track,272621358
1.01364,-0.532114,3.07091,-1.0,-0.00365319,-0.0606866,-0.355348,track,272621358
0.792394,-0.00430473,-0.790617,1.0,-0.0326285,-0.0323933,-0.0452932,track,272621358
1.77001,0.324635,-0.340812,1.0,-0.0409364,-0.116848,-0.049604,track,272621358
2.31399,0.37383,-1.03172,-1.0,0.0834183,0.0500783,-0.0875218,track,272621358
1.67268,0.736801,-0.34785,-1.0,0.00147274,0.00269034,-0.0668645,track,272621358
0.95798,-0.251922,0.980224,1.0,0.0893954,-0.0588404,-0.063289,track,272621358
0.784747,-1.01765,-2.90899,1.0,3.56256e-06,0.00363488,-0.0518653,track,272621358
1.37377,1.97889,1.55674,1.0,-0.0143721,0.000818179,-0.110251,track,272621358
1.17789,-1.66083,2.1878,1.0,0.0230422,0.0164802,-0.426089,track,272621358
2.22674,-0.114121,-1.50427,1.0,0.000687901,0.000601177,-0.0043368,electron,119696345
1.40973,-0.592157,-3.08718,-1.0,0.000703199,0.000680422,-0.0482336,track,119696345
0.77092,-0.464806,-2.91892,1.0,0.000708694,0.000615319,-0.00437965,track,119696345
1.72792,0.46887,-2.91408,1.0,0.000706008,0.000626656,-0.00433348,track,119696345
2.3088,1.73774,-2.93814,-1.0,0.000722172,0.000551215,-0.00437929,track,119696345
1.31919,0.213715,-2.80564,-1.0,0.000713229,0.000596762,-0.00857283,track,119696345
1.05087,-1.81314,-2.69041,-1.0,0.0006192,0.000785969,-0.0488318,track,119696345
2.80296,1.64061,-2.62586,-1.0,0.000718665,0.000589344,-0.0087656,track,119696345
0.828452,0.818379,-2.52724,1.0,0.000741214,0.000559983,-0.00848339,track,119696345
1.39523,0.935965,-2.54389,1.0,0.000690666,0.000633473,-0.000802802,track,119696345
1.40731,-1.21575,-2.53126,1.0,0.00064865,0.000692322,-0.00453162,track,119696345
1.10625,0.815239,-2.4706,1.0,0.000539704,0.000819172,-0.00117202,track,119696345
2.07703,-0.891712,-2.39952,1.0,0.000782335,0.000524162,-0.0212565,track,119696345
1.34248,-0.836409,-2.45355,-1.0,0.000790673,0.000506446,-0.000778429,track,119696345
2.21244,-1.56128,-2.34031,1.0,0.000724989,0.00058854,-0.020949,track,119696345
1.04581,0.267638,-2.27937,1.0,0.000721034,0.000595354,0.0236836,track,119696345
2.69787,-0.101807,-2.30218,1.0,0.00066523,0.000642046,-0.0481891,track,119696345
1.43885,-1.56857,-2.28691,1.0,0.00120356,0.000175306,0.0171618,track,119696345
1.71019,1.60814,-2.15385,1.0,0.00066572,0.000632685,-0.000169914,track,119696345
0.963575,-0.879201,-2.21836,-1.0,0.000878502,0.000477653,0.0475473,track,119696345
1.46898,0.285031,-2.09089,1.0,0.000712321,0.000601909,-0.00422759,track,119696345
1.85335,-1.24689,-2.08106,1.0,0.000801371,0.000552316,0.0171491,track,119696345
1.29765,-1.36423,-2.10758,-1.0,0.000746295,0.000581986,0.0174602,track,119696345
0.945052,-0.578207,-2.02043,1.0,0.000981962,0.000471713,-0.0574884,track,119696345
1.73252,-0.916794,-1.98566,1.0,0.000795663,0.000565254,0.0309083,track,119696345
0.966832,-0.406368,-1.95609,1.0,0.000753827,0.000585055,0.0237784,track,119696345
1.05081,1.64911,-2.01889,-1.0,0.000616158,0.00064808,-0.0597369,track,119696345
0.950082,-0.245241,-1.88982,1.0,0.000704196,0.000604803,-0.00841928,track,119696345
0.790508,0.0811786,-1.97755,-1.0,0.000765282,0.000579287,-0.0481149,track,119696345
0.791702,0.911445,-1.96591,-1.0,0.000816965,0.000558357,-0.00448861,track,119696345
1.16193,0.778265,-1.84569,-1.0,0.000714673,0.000601076,0.0172455,track,119696345
1.15234,1.17102,-1.76955,1.0,0.0011857,0.000506242,0.0156368,track,119696345
0.795936,0.23179,-1.85129,-1.0,0.000925303,0.000539752,0.0562085,track,119696345
1.26802,-0.644399,-1.76427,-1.0,0.000745987,0.00059607,-0.0242223,track,119696345
2.00509,-1.62176,-1.67756,1.0,0.000669696,0.000604702,0.0567701,track,119696345
1.52822,-1.04258,-1.64035,1.0,0.000650722,0.000606523,-0.00418787,track,119696345
1.46176,0.887388,-1.63527,1.0,0.000691198,0.000602788,0.0173635,track,119696345
0.984351,1.1464,-1.55223,1.0,0.000553978,0.000596541,0.0571785,track,119696345
0.81763,-1.61053,-1.64628,-1.0,0.000776217,0.000597278,-0.000367272,track,119696345
3.74106,1.47763,-1.52073,-1.0,0.000724236,0.000599907,0.0567609,track,119696345
0.834536,-1.74623,-1.56031,-1.0,0.000922359,0.000604524,-0.00357711,track,119696345
1.13823,-1.17604,-1.45366,1.0,0.000576769,0.0005879,-0.0311176,track,119696345
0.965324,-2.06429,-1.51437,-1.0,0.000817723,0.000605238,0.0573607,track,119696345
3.67426,-0.583567,-1.41284,1.0,0.000618153,0.000590028,-0.0482157,track,119696345
0.989046,-0.0430864,-1.2536,1.0,0.000663652,0.000582839,0.0439281,track,119696345
1.37568,-1.23363,-1.31842,-1.0,0.000503089,0.000540643,0.1081,track,119696345
1.71354,0.307577,-1.13943,1.0,0.000647632,0.000572831,-0.00437285,track,119696345
1.31771,0.69863,-1.13097,1.0,0.000708337,0.000595205,0.0567481,track,119696345
0.847151,0.323125,-1.0987,-1.0,0.000681164,0.00057613,0.107889,track,119696345
1.22152,-1.68305,-1.05462,-1.0,0.000844375,0.000682888,-0.0568025,track,119696345
1.06924,-2.0809,-0.951889,1.0,0.000779002,0.000643447,0.0555472,track,119696345
0.745621,0.534259,-0.907484,1.0,0.000726263,0.000620314,-0.0589459,track,119696345
1.00762,-0.483878,-0.831925,1.0,0.000721623,0.000600447,0.0774702,track,119696345
0.824062,-1.09526,-0.71206,1.0,0.000736427,0.000621946,0.0530227,track,119696345
1.14272,-1.3891,-0.717194,1.0,0.000782505,0.000665948,0.107971,track,119696345
1.46068,-1.59078,-0.664233,1.0,0.000654218,0.000518627,0.0564303,track,119696345
1.50279,-0.0739328,-0.657128,1.0,0.000707315,0.000596675,-0.0043452,track,119696345
2.07792,1.40649,-0.676079,-1.0,0.00058718,0.000439107,0.0439607,track,119696345
1.6073,-0.170293,-0.610409,-1.0,0.000698628,0.000588165,-0.0286841,track,119696345
1.64856,-0.584509,-0.603684,-1.0,0.000780125,0.000700916,-0.000679147,track,119696345
2.29505,-1.42775,-0.53539,-1.0,0.000720123,0.000620092,-0.0211026,track,119696345
0.907112,0.363789,-0.558261,-1.0,0.00069272,0.000571233,-0.000598185,track,119696345
0.761759,0.377839,-0.558633,-1.0,0.000730669,0.000621268,0.0526396,track,119696345
1.07094,1.65398,-0.352582,1.0,0.00068823,0.00054368,-0.0205674,track,119696345
0.770918,0.0078283,-0.424952,-1.0,0.000720222,0.000625621,-0.0211611,track,119696345
0.883363,1.43334,-0.350499,-1.0,0.000707468,0.000573147,0.0523717,track,119696345
1.28644,1.34752,-0.329805,-1.0,0.000764436,0.000761944,-0.0207853,track,119696345
0.7564,0.912545,-0.325453,-1.0,0.000722278,0.000633809,-0.0044035,track,119696345
1.50819,0.62918,-0.219247,1.0,0.000714436,0.000635924,-0.0480139,track,119696345
1.6509,-0.707746,-0.132221,1.0,0.000708053,0.000587937,-0.020593,track,119696345
3.77476,-1.0986,-0.145994,1.0,0.000754803,0.000852656,0.0562735,track,119696345
0.886593,0.315022,-0.194039,-1.0,0.000718958,0.000639512,-0.0043879,track,119696345
1.6813,0.711145,-0.159811,-1.0,0.000696606,0.000519707,-0.0208456,track,119696345
0.793702,-0.391684,-0.169661,-1.0,0.000732144,0.000748897,-0.048145,track,119696345
1.35811,0.67369,0.114429,1.0,0.000822559,-0.000362547,-0.00452873,track,119696345
2.10961,-1.62941,0.10706,1.0,0.000710167,0.000669119,0.0567904,track,119696345
1.98012,-1.35747,0.148108,1.0,0.000715803,0.000611942,0.0569604,track,119696345
1.30827,0.616871,0.168954,1.0,0.000705143,0.000655282,0.0237502,track,119696345
1.68196,0.312893,0.117417,-1.0,0.000712442,0.0005984,-0.000724848,track,119696345
1.57664,-0.567086,0.191594,1.0,0.000717544,0.000564231,-0.0209666,track,119696345
2.63538,-1.2391,0.188794,-1.0,0.000717593,0.000599797,0.0568278,track,119696345
1.59418,-0.974269,0.215287,-1.0,0.000733032,0.00052917,0.0568746,track,119696345
1.48444,1.02451,0.318518,1.0,0.000697666,0.000636389,-0.0372267,track,119696345
