energy,et,eta,phi,pos_x,pos_y,pos_z,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03,event_id
34.0312,10.4967,-1.84469,1.07379,0.000707769,0.000606687,0.0219375,0.0298002,0.0298002,0.0,17.1128,29.608,30.8817,32.4691,15.102,0.0149348,0.024302,0.52705,0.91188,0.95111,2.10234,1.7151,0.0,1.7151,1.43305,1.43305,3,3,1.53619,1.7151,0.0,1.7151,0.541065,0.541065,2,2,Event_652427387
46.0726,45.9417,0.0754458,-1.68865,0.000711247,0.000622607,-0.0344849,0.0,0.0,0.0,36.1993,40.7211,32.6698,43.7567,14.3898,0.00950003,0.00895939,0.827286,0.930623,0.7073,6.67464,0.0,0.0,0.0,9.1324,9.1324,7,7,5.30789,0.0,0.0,0.0,2.11052,2.11052,2,2,Event_652450361
45.0136,22.3823,1.32336,2.93922,0.000711247,0.000622607,-0.0344849,0.0,0.0,0.0,26.4039,35.2612,34.4497,37.2575,23.1519,0.0108391,0.0110815,0.708687,0.946421,0.774247,1.51274,0.347476,0.347476,0.0,2.94756,2.94756,3,3,0.65674,0.0,0.0,0.0,2.94756,2.94756,3,3,Event_652450361
20.5547,18.8375,-0.42381,2.03081,0.000721201,0.00062494,-0.0161505,0.0,0.0,0.0,17.9544,19.5532,19.5123,20.3224,13.3204,0.0101812,0.0084608,0.883476,0.962149,0.940712,9.2715,2.45222,2.45222,0.0,16.9775,16.9775,6,6,7.75822,2.45222,2.45222,0.0,16.5621,16.5621,5,5,Event_652524425
277.082,41.5326,-2.58532,-1.20205,0.000721201,0.00062494,-0.0161505,0.0805733,0.0568134,0.0237599,136.288,226.521,229.048,268.82,64.7966,0.0427905,0.0315783,0.506986,0.842651,0.860479,1.94628,6.24119,5.17624,1.06495,0.0,0.0,0,0,0.636364,5.69282,4.78542,0.907402,0.0,0.0,0,0,Event_652524425
40.6524,31.7001,-0.734893,-2.04783,0.000713283,0.00061903,0.0236496,0.0,0.0,0.0,33.8124,38.5091,38.8922,40.6522,24.114,0.00913406,0.00928821,0.831748,0.947283,0.942674,2.09979,1.46553,1.46553,0.0,0.0,0.0,0,0,1.1308,1.46553,1.46553,0.0,0.0,0.0,0,0,Event_652538562
173.034,31.4499,-2.38988,0.897686,0.000713283,0.00061903,0.0236496,0.0047925,0.0047925,0.0,122.515,146.801,156.048,164.29,105.899,0.0267521,0.0246542,0.745728,0.893549,0.949835,0.261469,1.36523,1.36523,0.0,0.0,0.0,0,0,0.0,0.819894,0.819894,0.0,0.0,0.0,0,0,Event_652538562
48.8817,46.4992,-0.318765,3.02277,0.000737436,0.000610373,0.0145512,0.0,0.0,0.0,26.2774,30.5969,30.0661,33.2312,17.4579,0.0100031,0.0100882,0.790745,0.920728,0.621966,9.29922,0.697061,0.697061,0.0,6.8651,6.8651,4,4,7.86011,0.697061,0.697061,0.0,5.0681,5.0681,2,2,Event_652595559
253.18,64.0551,-2.0511,0.310009,0.000737436,0.000610373,0.0145512,0.0,0.0,0.0,172.308,215.985,213.865,228.011,89.2047,0.0184514,0.0240723,0.755698,0.947256,0.927011,0.619016,0.502982,0.264178,0.238804,0.89979,0.89979,2,2,0.471601,0.502982,0.264178,0.238804,0.418284,0.418284,1,1,Event_652595559
45.2935,34.4091,0.775789,-2.50054,0.000719179,0.000605857,-0.0260918,0.0,0.0,0.0,36.8944,39.7453,40.9364,42.8338,33.2973,0.0113908,0.0116388,0.861338,0.927895,0.905831,3.53981,4.50976,4.50976,0.0,1.54089,1.54089,2,2,2.29803,1.79344,1.79344,0.0,0.569341,0.569341,1,1,Event_652616753
24.8539,22.2661,-0.477573,0.94036,0.000719179,0.000605857,-0.0260918,0.0,0.0,0.0,9.07626,14.5433,15.1587,16.5499,6.5984,0.0115211,0.0115845,0.54842,0.878759,0.609274,6.3487,4.45337,4.45337,0.0,0.919169,0.919169,2,2,4.19351,4.45337,4.45337,0.0,0.472786,0.472786,1,1,Event_652616753
35.5566,35.556,0.00578447,1.834,0.000725879,0.000609286,-0.0475917,0.0,0.0,0.0,22.6318,24.3409,22.8505,26.2816,13.5058,0.00838625,0.00787498,0.861125,0.926158,0.639676,2.34016,2.91099,2.91099,0.0,1.28412,1.28412,1,1,1.65006,1.30431,1.30431,0.0,0.0,0.0,0,0,Event_652620608
110.741,30.9368,1.94829,-1.74553,0.000725879,0.000609286,-0.0475917,0.0,0.0,0.0,52.064,72.5905,76.1974,81.9361,34.2904,0.0187867,0.0272554,0.635422,0.88594,0.778704,3.24942,0.209322,0.0,0.209322,1.75071,1.75071,2,2,2.92522,0.209322,0.0,0.209322,1.75071,1.75071,2,2,Event_652620608
37.4937,30.5782,0.660475,-1.45035,0.000734258,0.000620575,-0.0294885,0.0,0.0,0.0,31.1532,34.6318,35.1235,36.5315,25.588,0.0088123,0.00895992,0.852776,0.947998,0.933602,8.37789,0.606304,0.606304,0.0,13.1715,13.1715,6,6,6.54501,0.0,0.0,0.0,13.1715,13.1715,6,6,Event_652644506
198.953,42.7039,2.2202,1.6279,0.000734258,0.000620575,-0.0294885,0.0221742,0.0135021,0.00867214,128.557,149.223,158.39,172.258,95.813,0.0300025,0.0328486,0.746304,0.866277,0.851541,5.7396,8.23339,1.82208,6.41131,12.7117,12.7117,4,4,4.11983,8.23339,1.82208,6.41131,12.7117,12.7117,4,4,Event_652644506
29.7545,28.4692,-0.29937,-1.77817,0.000715175,0.000612995,-0.0655583,0.0265681,0.0265681,0.0,22.9447,24.7663,25.8811,27.113,17.2087,0.0101006,0.0101758,0.846261,0.913449,0.866121,4.72446,3.17182,3.17182,0.0,12.8691,12.8691,7,7,2.95941,3.17182,3.17182,0.0,12.8691,12.8691,7,7,Event_652655004
99.5856,22.7748,-2.15517,1.13775,0.000715175,0.000612995,-0.0655583,0.0139151,0.0139151,0.0,30.91,73.4126,69.1187,89.8674,26.2649,0.0291445,0.0332861,0.343951,0.816899,0.769118,1.59262,7.71413,6.5323,1.18183,4.14606,4.14606,3,3,1.29441,5.70436,4.93657,0.76779,4.14606,4.14606,3,3,Event_652655004
62.5684,36.935,1.11886,1.62175,0.000710483,0.000618437,0.0766403,0.0,0.0,0.0,51.8761,54.4176,54.1618,57.5979,33.0121,0.00820475,0.00688711,0.90066,0.944784,0.896423,2.21908,0.64179,0.64179,0.0,1.1619,1.1619,2,2,1.78484,0.0,0.0,0.0,0.0,0.0,0,0,Event_805047482
62.3202,34.7229,1.18942,-1.43582,0.000710483,0.000618437,0.0766403,0.0,0.0,0.0,40.8173,46.3296,38.1288,48.7779,24.6692,0.0076299,0.00784141,0.836799,0.949808,0.631472,2.65205,0.685532,0.685532,0.0,0.280771,0.280771,1,1,1.26236,0.0,0.0,0.0,0.280771,0.280771,1,1,Event_805047482
36.9511,29.0283,0.72298,-2.65721,0.000710483,0.000618437,0.0766403,0.0,0.0,0.0,28.547,33.431,34.001,34.8955,25.5039,0.00947409,0.00978973,0.818071,0.958032,0.92291,3.48303,0.654767,0.654767,0.0,0.577501,0.307938,2,1,1.38913,0.0,0.0,0.0,0.577501,0.307938,2,1,Event_805047482
33.1306,27.6269,0.621179,-2.2338,0.000710483,0.000618437,0.0766403,0.0,0.0,0.0,19.8336,31.8828,27.7065,32.6076,12.312,0.00863448,0.00887181,0.608252,0.977772,0.8326,3.60459,0.654767,0.654767,0.0,0.0,0.0,0,0,2.67035,0.654767,0.654767,0.0,0.0,0.0,0,0,Event_805047482
