eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision,event_id
1.72214,-1.32255,3.93492,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652357534
-1.70969,-2.61115,4.09734,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652357534
-3.37837,1.00607,5.88861,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652357534
-2.89809,-0.82268,4.49217,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652357534
4.24087,2.17326,4.64706,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652357534
4.52398,2.97893,4.80543,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652357534
3.05869,-1.01481,4.97442,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652357534
-0.400734,2.88859,54.5071,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652357534
4.13633,0.436855,5.06132,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652357534
3.56775,-1.95039,5.46126,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652357534
-2.96733,2.05447,5.77295,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652357534
0.320852,0.370733,2.48063,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_652357534
-1.6506,0.246005,0.82205,-1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_652357534
1.85422,2.08893,1.88866,-1,0.0,0.0,1.13508,0.0,1.6054,0.666915,0.557516,0.0,,-999.0,0,0,,,1,Event_652357534
-0.878225,0.669047,0.673595,-1,0.0,0.0,1.99529,0.0,3.66216,2.67194,0.990219,0.0,,-999.0,0,0,,,1,Event_652357534
-1.44029,-0.386661,1.37901,1,0.0,0.0,1.37865,0.0,1.33301,0.684931,0.648081,0.0,,-999.0,0,0,,,1,Event_652357534
-1.97907,0.997411,2.44982,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_652357534
1.61303,1.40187,2.46503,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_652357534
-1.61955,2.35626,2.13607,-1,0.0,0.0,0.926795,0.0,0.897149,0.462166,0.0,0.0,,-999.0,0,0,,,1,Event_652357534
0.525963,1.24918,1.36131,-1,0.0,0.0,1.02309,0.0,1.4951,0.85593,0.639171,0.0,,-999.0,0,0,,,1,Event_652357534
-2.20596,-0.189697,2.95358,-1,0.0,0.0,0.889415,0.0,0.729068,0.429176,0.299892,0.0,,-999.0,0,0,,,1,Event_652357534
0.421416,1.97814,1.23159,-1,0.0,0.0,0.956059,0.0,0.802203,0.802203,0.0,0.0,,-999.0,0,0,,,1,Event_652357534
-1.19637,1.81292,1.11797,-1,0.517983,0.0,0.926795,0.0,1.6528,1.28378,0.0,0.0,,-999.0,0,0,,,1,Event_652357534
-0.216977,-0.396187,3.06664,1,0.0,0.559464,0.812466,0.746369,0.635747,0.635747,0.0,1.87083,,-999.0,0,0,,,1,Event_652357534
2.29171,1.01943,1.48385,1,0.0,0.68006,1.63232,0.33732,1.08244,1.08244,1.08244,0.0,,-999.0,0,0,,,1,Event_652357534
1.54601,0.75669,1.12721,-1,0.924729,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_652357534
0.905608,-1.47437,1.97244,-1,0.0,1.05239,0.0,1.0,0.0,0.0,0.0,0.523132,,-999.0,0,0,,,1,Event_652357534
1.60986,-3.11004,0.648935,1,0.908712,0.518484,2.15546,0.197094,6.33519,2.8703,0.0,1.0,,-999.0,0,0,,,1,Event_652357534
-2.02205,-1.3564,1.55045,1,1.46097,0.0,2.32411,0.092983,3.99872,1.87891,0.454563,0.40993,,-999.0,0,0,,,1,Event_652357534
-1.26444,-1.63411,1.30274,-1,0.89174,0.703127,0.0,1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_652357534
-0.160855,1.4526,0.562884,1,0.0,2.28107,0.147908,0.784992,1.11708,1.11708,1.11708,0.0,,-999.0,0,0,,,1,Event_652357534
1.94394,-0.264759,2.5656,1,6.19935,3.35571,3.77749,0.392529,6.37143,2.39085,0.910643,2.63799,,-999.0,0,0,,,1,Event_652357534
-2.15936,0.847048,0.906685,-1,0.0,0.0,2.1566,0.0628192,3.9581,3.56349,0.39461,0.265312,,-999.0,0,0,,,1,Event_652423091
-0.0268232,-1.82504,2.36619,-1,0.0,0.0,2.4441,0.0,1.0331,1.0331,1.0331,0.0,,-999.0,0,0,,,1,Event_652423091
-1.06117,0.0667879,2.34142,-1,0.0,0.664438,0.0,1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_652423091
-1.56881,-1.05282,3.37021,1,0.792102,0.0,3.32439,0.0,1.6748,0.964979,0.964979,0.0,,-999.0,0,0,,,1,Event_652423091
2.26985,-1.97879,1.6147,-1,1.068,1.13431,0.978866,0.564159,1.23911,0.622691,0.622691,0.593055,,-999.0,0,0,,,1,Event_652423091
2.16282,0.93986,1.74169,-1,1.16425,1.36118,1.03239,0.493722,1.63686,0.864682,0.412387,1.4706,,-999.0,0,0,,,1,Event_652423091
1.50243,0.25764,1.62897,-1,3.04604,0.0,0.575744,0.640753,0.419144,0.419144,0.0,0.747587,,-999.0,0,0,,,1,Event_652423091
-0.836357,-1.26701,4.3561,1,2.17922,1.03701,3.12132,0.33192,1.84808,1.03947,1.50836,0.918177,,-999.0,0,0,,,1,Event_652423091
-0.345645,1.4867,1.45783,-1,3.8011,0.0,1.50506,0.254271,3.7634,1.01201,0.53959,0.705748,,-999.0,0,0,,,1,Event_652423091
0.644579,-2.40083,0.547591,1,5.43003,0.0,0.071325,0.320239,0.67908,0.67908,0.0,0.0,,-999.0,0,0,,,1,Event_652423091
1.96887,-2.78086,42.9864,1,2.91745,3.5643,2.86583,0.892426,0.919244,0.469508,0.469508,7.62601,,-0.762405,0,0,,,1,Event_652423091
1.17846,-1.71683,4.37696,-1,7.79711,0.0,1.3797,0.459676,0.576841,0.33806,0.108586,0.0,,-999.0,0,0,,,1,Event_652423091
0.76713,2.33037,2.19371,1,6.94788,0.980114,1.32079,0.763878,0.980887,0.545013,0.0,0.438092,,-999.0,0,0,,,1,Event_652423091
0.198947,-0.0791674,26.5392,-1,5.22684,5.1467,2.5517,0.926589,0.858801,0.858801,0.0,9.85782,,0.700134,1,0,,,1,Event_652423091
-0.265508,0.780551,1.49654,-1,11.8971,20.4158,2.74707,0.764441,5.74993,1.87271,2.4488,4.98735,,-999.0,0,0,,,1,Event_652423091
-2.233,-2.37444,3.22211,1,0.0,0.0,1.19949,0.357028,1.49318,0.97776,0.515418,0.829127,,-999.0,0,0,,,1,Event_652423091
-1.63198,0.269139,5.60671,-1,0.538125,0.0,3.47492,0.0591263,2.22633,0.951448,1.22324,0.0,,-999.0,0,0,,,1,Event_652423091
0.959268,1.54753,3.43168,1,1.62996,0.0,4.26721,0.37396,4.81762,4.00562,0.811998,0.0,,-999.0,0,0,,,1,Event_652423091
0.790434,-1.35183,2.30744,-1,0.856614,1.2696,2.02829,0.565884,1.85047,1.40941,0.0,0.0,,-999.0,0,0,,,1,Event_652423091
1.23646,-2.6238,2.03898,1,2.37958,0.0,0.893942,0.374428,4.11889,2.10685,0.993297,0.0,,-999.0,0,0,,,1,Event_652423091
3.8153,-0.966373,3.91507,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-3.51123,-0.873271,3.2655,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-4.58521,-2.686,3.99535,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
3.08641,-0.200224,3.29042,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-2.71723,-1.09034,3.31506,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-4.95855,2.60551,3.63964,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
3.14162,-1.80255,3.87981,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-3.98429,-2.34177,17.4708,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
2.76093,2.66015,5.40011,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
4.48967,-2.51473,3.45593,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
4.43595,2.98425,4.35169,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
1.57707,1.32185,4.37281,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
3.88263,0.0606138,4.4248,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-3.66797,-1.67819,4.43808,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-3.62636,2.12977,4.59631,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
2.79002,-0.968686,4.75834,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
3.46262,2.59873,4.75902,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
3.2086,-2.75085,4.81517,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-4.46453,2.12098,5.10052,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-2.16778,-0.628982,5.20595,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-2.90682,2.25395,5.23274,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-0.880589,-0.530537,8.82257,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-3.12419,0.632013,5.4587,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
3.39663,0.750897,5.52583,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-2.89451,-2.64734,5.6107,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-4.36889,-1.89254,5.64742,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-3.61489,3.04652,5.71744,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
3.80016,1.57255,6.16525,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
1.03595,-0.238827,4.02094,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-3.95575,0.142946,6.28676,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-3.15791,-0.279417,7.37529,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-2.95335,-1.63111,7.45094,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-3.9895,0.921615,8.18433,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
-3.04074,1.49086,8.47809,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652423091
1.50164,2.44103,1.26976,1,0.0,0.0,0.462544,0.0,0.309583,0.309583,0.0,0.0,,-999.0,0,0,,,1,Event_652423091
-1.89613,2.50193,0.871912,1,0.0,0.0,0.490697,0.0,0.569277,0.569277,0.0,0.0,,-999.0,0,0,,,1,Event_652423091
-1.21368,1.59188,6.59221,1,0.0,0.0,0.9349,0.896398,0.19553,0.19553,0.0,1.69178,,-999.0,0,0,,,1,Event_652423091
-2.52704,2.83004,1.92776,-1,0.0,0.0,3.83552,0.051209,5.51916,2.92614,1.59723,0.297885,,-999.0,0,0,,,1,Event_652423091
-1.31199,-2.61814,4.20523,1,0.0,0.0,1.29474,0.598891,0.823722,0.3689,0.0,1.07981,,-0.858716,0,0,,,1,Event_652423091
0.547453,-0.698503,1.04383,1,0.0,0.0,1.96037,0.0,1.71815,1.71815,0.0,0.0,,-999.0,0,0,,,1,Event_652423091
1.63499,1.91526,1.35628,1,0.0,0.0,1.3654,0.0,1.48196,0.905989,0.575975,0.0,,-999.0,0,0,,,1,Event_652423091
-1.7729,1.58078,1.24055,-1,0.0,0.0,0.630464,0.0,0.639986,0.639986,0.0,0.0,,-999.0,0,0,,,1,Event_652423091
1.65904,-2.02152,1.79418,1,0.0,0.0,0.893942,0.0,0.50373,0.50373,0.50373,0.0,,-999.0,0,0,,,1,Event_652423091
-0.259024,2.96859,4.83284,-1,0.0,0.506421,0.0,1.0,0.0,0.0,0.0,0.915358,,-999.0,0,0,,,1,Event_652423091
-1.05093,2.21017,1.47569,1,0.0,0.559506,0.0,1.0,0.0,0.0,0.0,1.42806,,-999.0,0,0,,,1,Event_652423091
-1.12202,-3.10165,0.509943,1,0.0,0.620114,0.624377,0.67633,2.06531,1.07697,0.988341,2.92772,,-999.0,0,0,,,1,Event_652423091
2.21423,0.293192,1.1555,-1,0.782982,0.0,1.5837,0.0941313,2.33969,1.59609,0.743606,0.243124,,-999.0,0,0,,,1,Event_652423091
0.0565167,2.50594,1.06472,1,0.80293,0.0,1.1282,0.0,1.08926,1.08926,0.0,0.0,,-999.0,0,0,,,1,Event_652423091
2.00851,-0.59507,2.28444,-1,1.39112,0.0,1.6966,0.0,0.772191,0.772191,0.772191,0.0,,-999.0,0,0,,,1,Event_652423091
0.0600304,1.47842,3.19899,-1,0.800352,0.647194,0.0,1.0,0.0,0.0,0.0,0.651467,,-999.0,0,0,,,1,Event_652423091
-1.44301,-1.60526,2.13548,-1,1.15052,1.03701,0.0,1.0,0.0,0.0,0.0,0.351941,,-999.0,0,0,,,1,Event_652423091
1.0617,2.7721,4.37376,-1,2.27353,0.0,1.5514,0.64247,1.01639,0.510796,0.510796,0.935922,,-999.0,0,0,,,1,Event_652423091
-0.275136,-1.07832,3.12383,-1,0.0,1.41225,0.0,1.0,0.0,0.0,0.0,1.5412,,-999.0,0,0,,,1,Event_652427387
0.559073,2.92543,1.51694,1,0.711032,0.820898,0.816645,0.304788,1.36424,1.36424,0.0,0.0,,-999.0,0,0,,,1,Event_652427387
-1.66908,2.73706,2.81786,-1,1.95751,0.0,1.21158,0.491699,1.62478,0.978607,0.353726,0.301023,,-999.0,0,0,,,1,Event_652427387
1.65216,-0.505686,45.4621,-1,3.66204,0.0,2.03354,0.846854,1.01196,0.413069,0.0,5.44051,,-999.0,0,0,,,1,Event_652427387
-0.380624,-2.26039,1.94578,1,3.95961,1.10592,0.829919,0.400226,1.05967,0.439114,0.0,0.0,,-999.0,0,0,,,1,Event_652427387
0.160084,1.15088,37.9419,1,17.4976,3.59318,2.75937,0.82056,0.994816,0.235102,0.551955,4.54917,,-0.179875,0,1,,,1,Event_652427387
1.11635,-2.63335,18.1815,1,11.0159,15.5706,3.16288,0.684869,1.20565,0.36782,0.658544,2.35463,,-0.917976,0,0,,,1,Event_652427387
-1.83969,1.07245,12.8193,-1,0.0,0.0,1.80045,0.855315,3.14019,3.14019,0.0,0.0,,-999.0,0,0,,,1,Event_652427387
0.26518,-0.0322435,3.98992,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.04034,,-999.0,0,0,,,1,Event_652427387
1.51296,3.02451,5.9784,1,0.0,2.03219,6.29144,0.163256,5.00735,1.45986,2.39331,0.976975,,-999.0,0,0,,,1,Event_652427387
-0.717722,-1.68928,3.42557,-1,0.711797,1.71676,0.694331,0.621845,0.772594,0.427452,0.0,0.323758,,-999.0,0,0,,,1,Event_652427387
2.93098,-1.94707,7.85598,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
-2.99984,-2.19337,8.33742,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
-3.02142,-0.304212,5.06534,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
3.77516,-1.91613,6.36491,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
-3.95946,1.98144,6.49462,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
2.9307,-0.972441,7.14492,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
-3.44952,0.733941,4.12203,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
-3.41683,-1.48783,3.18433,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
-2.1659,-1.89594,3.4649,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
2.2502,-0.598894,3.48069,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
2.78309,-0.108409,3.52381,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
3.6096,1.44195,3.55395,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
4.67749,-0.168765,3.6491,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
4.87474,1.5932,3.71785,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
2.96431,-2.62668,3.74206,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
4.43663,3.06626,3.75992,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
2.0007,2.38964,3.77616,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
4.23195,2.11603,3.79152,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
2.84625,2.12329,3.9247,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
2.93945,1.26216,4.11738,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
-2.90729,3.06531,5.87259,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
-4.13617,1.41725,4.14651,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
2.09346,-1.32115,4.72114,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
-3.4494,-0.791598,4.7234,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
3.75001,0.240541,5.03518,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
4.97278,0.773943,3.02269,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
-3.08945,2.37763,5.31484,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
1.6886,0.35533,5.37995,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
-3.01317,1.52362,5.49108,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
2.75782,2.8713,5.5245,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
3.89364,-2.76663,5.69026,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
4.85111,2.37459,5.78625,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
-4.10106,0.192556,5.87036,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
2.98596,0.549351,10.7534,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
3.64173,2.23279,10.5523,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652427387
1.27651,-0.929057,0.595851,1,0.0,0.0,1.12351,0.128705,2.70569,1.85175,0.853947,0.399675,,-999.0,0,0,,,1,Event_652427387
-2.00767,-0.625358,1.2111,1,0.0,0.0,0.706225,0.0,0.61349,0.61349,0.61349,0.0,,-999.0,0,0,,,1,Event_652427387
-0.631306,0.115498,1.30611,-1,0.0,0.0,0.693033,0.0,0.602758,0.602758,0.0,0.0,,-999.0,0,0,,,1,Event_652427387
-0.423172,2.06252,1.35161,1,0.0,0.0,3.31529,0.0,2.4076,2.4076,2.4076,0.0,,-999.0,0,0,,,1,Event_652427387
1.23279,1.7066,1.88937,1,0.0,0.0,0.78542,0.588756,0.723497,0.393762,0.0,1.03579,,-999.0,0,0,,,1,Event_652427387
1.72626,1.41419,1.7301,1,0.0,0.0,0.78659,0.694435,0.478543,0.478543,0.0,1.08755,,-999.0,0,0,,,1,Event_652427387
-1.50983,-0.75856,1.29689,-1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_652427387
1.97065,-1.95292,0.73517,1,0.0,0.52146,0.909719,0.268762,3.41476,1.38818,0.995643,0.482213,,-999.0,0,0,,,1,Event_652427387
-1.77107,-2.31591,2.07072,-1,1.07051,0.0,1.74018,0.137229,1.03971,0.84538,0.84538,0.0,,-999.0,0,0,,,1,Event_652427387
0.664774,2.30321,0.732932,1,1.16873,0.0,0.724185,0.0,1.93587,1.00172,1.00172,0.0,,-999.0,0,0,,,1,Event_652427387
2.06598,-2.61079,0.897085,1,1.90929,0.0,1.15887,0.0,3.16334,1.28715,1.0,0.0,,-999.0,0,0,,,1,Event_652427387
-1.529,1.43902,0.542619,-1,0.0,10.9192,1.48703,0.887249,3.40781,1.88587,0.789361,0.0,,-999.0,0,0,,,1,Event_652427387
-1.36485,2.33185,1.25055,-1,0.532289,0.0,0.773992,0.0,0.60545,0.60545,0.0,0.0,,-999.0,0,0,,,1,Event_652450361
0.475033,0.836223,1.88347,1,0.861801,1.34475,3.19771,0.327102,1.74592,1.74592,1.74592,0.848705,,-999.0,0,0,,,1,Event_652450361
1.03426,-1.01803,3.66312,1,3.90978,0.0,0.667842,0.509315,0.880049,0.31124,0.0,0.913462,,-999.0,0,0,,,1,Event_652450361
-0.600336,-2.06151,0.878428,1,7.03501,0.0,1.95451,0.514468,3.18874,2.38932,2.38932,0.0,,-999.0,0,0,,,1,Event_652450361
-1.0766,1.63198,4.25545,-1,8.16793,1.28728,1.87517,0.579855,0.75813,0.522664,0.0,0.332432,,-999.0,0,0,,,1,Event_652450361
-0.573969,-0.84519,9.28089,-1,11.7122,2.99388,4.30523,0.804438,1.34956,1.09514,0.0,5.55139,,-999.0,0,0,,,1,Event_652450361
0.993013,2.17424,1.08342,1,10.5961,9.87768,2.04739,0.658634,5.68624,2.25515,0.0,3.21023,,-999.0,0,0,,,1,Event_652450361
1.03016,1.24973,9.18958,-1,17.8772,5.47849,4.51944,0.645688,2.67749,0.925246,1.70442,4.17303,,-999.0,0,0,,,1,Event_652450361
1.31733,2.94958,23.9669,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_652450361
0.0972157,2.59025,3.03748,-1,0.0,0.0,1.0113,0.507148,0.486046,0.486046,0.486046,0.500144,,-999.0,0,0,,,1,Event_652450361
0.578586,-0.102101,3.59794,1,0.584044,0.0,0.633658,0.124256,0.757861,0.291865,0.0,0.0,,-999.0,0,0,,,1,Event_652450361
0.0382043,-1.68049,52.4765,1,9.63624,1.21182,1.87949,0.912563,1.66741,0.631802,0.0,17.0994,,-999.0,0,0,,,1,Event_652450361
4.17772,-3.0282,4.11851,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
-1.5185,-1.30998,3.63445,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
-2.67156,-1.6225,3.73312,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
2.48321,-2.4977,3.8232,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
3.58162,-0.561085,4.02068,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
-4.22376,-3.13918,4.05351,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
-2.54585,-1.0102,3.02312,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
3.25274,1.06411,17.4302,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
-3.97271,0.865902,4.76162,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
4.02856,0.330986,4.50376,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
3.13689,3.08291,8.4793,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
2.91573,1.78602,7.88072,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
4.90362,2.68039,5.88926,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
-2.64504,1.21299,5.21571,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
4.00205,1.01857,5.04811,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
2.89476,-0.9246,4.90903,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
1.71657,-2.66922,4.8634,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_652450361
-1.95317,2.12743,0.600155,-1,0.0,0.0,1.23479,0.0,3.18989,3.18989,0.0,0.0,,-999.0,0,0,,,1,Event_652450361
