pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof,event_id
0.000801741,0.00061366,-0.0262291,-0.0168553,-0.627152,-0.778715,0.881115,-1.59767,-1.0421,1,10.9791,18,Event_652163381
0.00103934,0.000644778,-0.043119,0.0877734,-0.992298,0.0874066,1.74258,-1.48257,0.0876302,1,16.0464,10,Event_652163381
0.000890559,0.000634043,-0.0263389,0.100513,-0.924312,0.368163,1.00916,-1.46248,0.386296,1,12.2939,18,Event_652163381
0.000748436,0.000621835,0.0387466,0.292476,-0.626343,0.722601,0.963629,-1.13393,0.913067,-1,10.2307,15,Event_652163381
0.000629366,0.000531527,0.00478304,0.453274,-0.526346,0.719377,0.976724,-0.859853,0.906353,-1,11.7254,16,Event_652163381
0.000789017,0.000695084,-0.0263444,0.674866,-0.56531,0.474321,1.38773,-0.697288,0.515631,1,11.485,15,Event_652163381
0.000711366,0.000610538,-0.0841001,0.527714,-0.389652,0.754777,1.18951,-0.63602,0.983966,-1,2.01259,10,Event_652163381
0.000706516,0.000525421,0.00499642,0.623382,-0.13265,-0.770583,2.44956,-0.209664,-1.02176,-1,10.6845,15,Event_652163381
0.000722423,0.000577432,-0.0841209,0.78812,0.0961034,-0.607973,1.33781,0.121341,-0.705699,1,2.81286,6,Event_652163381
0.000848931,0.000177521,-0.0233034,0.545343,0.15686,0.823405,1.07993,0.280075,1.1673,1,13.0781,19,Event_652163381
0.000725063,0.000584003,-0.084361,0.429143,0.0951655,-0.898209,1.03153,0.218226,-1.46287,-1,14.14,21,Event_652163381
0.000662746,0.000802079,-0.0487704,0.247726,0.0772885,0.965742,2.07985,0.302421,2.02486,1,33.0027,29,Event_652163381
0.000730951,0.000593782,-0.0841213,0.869958,0.473474,-0.137825,1.69937,0.498417,-0.138707,1,20.4792,16,Event_652163381
0.000701231,0.000646058,-0.0840867,0.860117,0.508103,-0.0450448,3.56961,0.533581,-0.0450753,1,10.6739,15,Event_652163381
0.000820247,0.000497411,-0.056609,0.605269,0.506653,0.613964,0.908778,0.69694,0.715259,-1,7.00733,14,Event_652163381
0.000875245,0.000499243,-0.0839147,0.282741,0.373466,0.883505,1.30581,0.922783,1.39152,1,0.64056,3,Event_652163381
0.000903671,0.000473741,0.0135698,0.213311,0.270521,-0.938785,1.1273,0.903096,-1.72771,-1,2.65581,7,Event_652163381
0.000605077,0.000682014,0.0388356,0.338775,0.601444,-0.723531,2.41865,1.05782,-0.915015,-1,10.104,14,Event_652163381
0.000699007,0.000626653,0.0386185,0.430021,0.8949,-0.119318,0.82963,1.12285,-0.119889,-1,18.9193,16,Event_652163381
0.000700076,0.000623887,0.0388272,0.313342,0.781137,-0.540038,4.99099,1.18931,-0.604209,1,6.45392,15,Event_652163381
0.000588826,0.000669526,0.0387955,0.279668,0.684968,-0.672759,551.643,1.18316,-0.815767,-1,1.70129,1,Event_652163381
0.000708739,0.000621726,-0.0261675,0.371549,0.866164,0.334233,1.56269,1.16558,0.347587,-1,11.7032,19,Event_652163381
0.000836582,0.000570219,0.0383517,0.230196,0.588799,-0.774806,0.999251,1.19811,-1.03224,-1,15.8441,15,Event_652163381
0.00071419,0.000617365,0.0388318,0.25567,0.749984,-0.610046,3.77372,1.24225,-0.708995,-1,16.3567,15,Event_652163381
0.000721091,0.000614952,0.0387767,0.262924,0.790288,-0.553458,5.8532,1.24962,-0.623353,-1,8.58109,16,Event_652163381
0.000750911,0.000605827,0.00510241,0.126073,0.383485,0.914902,0.963489,1.25317,1.55681,-1,16.3377,23,Event_652163381
0.000699087,0.000621124,0.0388103,0.229358,0.781341,-0.580431,3.55736,1.28527,-0.663113,-1,9.99609,14,Event_652163381
0.000785962,0.000610434,-0.0263638,0.0684468,0.809986,0.582441,3.15795,1.48649,0.666149,-1,23.0514,16,Event_652163381
0.000756026,0.000620239,0.0111405,-0.206287,0.977526,-0.0434505,1.06441,1.77877,-0.0434779,-1,3.58267,7,Event_652163381
0.000734095,0.000625614,-0.026198,-0.326945,0.381935,-0.864426,0.886747,2.27878,-1.3106,-1,26.7489,27,Event_652163381
0.000666206,0.00054186,-0.0262569,-0.479351,0.365668,-0.797816,1.68745,2.48992,-1.09257,1,16.4601,16,Event_652163381
0.000772159,0.000669613,0.00514745,-0.495323,0.417703,-0.761695,0.782319,2.441,-1.00024,-1,37.3226,21,Event_652163381
0.000718149,0.000621004,-0.084195,-0.58785,0.195037,0.785107,0.868492,2.82124,1.05855,1,41.2878,21,Event_652163381
0.000678374,0.000524874,-0.0567553,-0.906147,0.406603,-0.116501,0.829726,2.71981,-0.117032,-1,20.9442,16,Event_652163381
0.000633378,0.000306218,-0.0267777,-0.280315,0.0807672,-0.956504,0.971781,2.86106,-1.90312,-1,0.206879,1,Event_652163381
0.000688586,0.000474418,-0.0265705,-0.49764,0.119657,-0.85909,1.31312,2.90562,-1.28986,-1,14.0323,21,Event_652163381
0.000557911,0.000762625,0.0679301,-0.221823,-0.253534,0.941549,1.14915,-2.28958,1.75153,1,14.0862,9,Event_652163381
0.00100043,0.000798175,0.0133101,0.160345,-0.238423,0.957833,1.01693,-0.97875,1.91898,-1,36.1741,43,Event_652163381
0.000885217,0.000836182,-0.0842208,0.151498,-0.116898,0.981521,1.09468,-0.657192,2.33749,1,20.7148,29,Event_652163381
0.000457661,0.000724318,-0.0847205,0.056771,0.139349,0.988615,1.39276,1.18393,2.58143,1,8.51836,9,Event_652163381
0.000793178,0.000556952,0.0107628,-0.164428,-0.193963,-0.967131,1.23536,-2.27397,-2.0459,-1,43.8562,41,Event_652163381
0.000765701,0.000600471,-0.0262729,0.0871416,0.245601,-0.965446,1.62484,1.22984,-2.02048,1,33.2168,39,Event_652163381
0.000602243,0.000590361,-0.0272087,-0.0461741,0.217686,-0.974926,1.07366,1.77981,-2.18323,-1,36.8845,33,Event_652163381
0.000865584,0.00068205,-0.0843616,-0.114039,0.266703,-0.957008,0.959571,1.97486,-1.90908,-1,48.9367,41,Event_652163381
0.000953517,0.000486258,0.0387497,-0.420258,-0.74935,0.51172,1.2472,-2.08192,0.565057,-1,5.50772,13,Event_652163381
0.000694548,0.000627662,0.0387903,0.349528,0.781871,-0.516244,4.5789,1.15041,-0.571205,1,5.61036,12,Event_652163381
0.000532541,0.000642648,0.038464,-0.119682,-0.778407,0.616245,5.80163,-1.72335,0.718929,1,0.017877,1,Event_652163381
0.000806897,0.000615736,0.0389904,0.0368882,-0.889886,0.454689,1.20419,-1.52937,0.490596,1,8.57348,16,Event_652163381
0.000558273,0.000756547,0.0390612,0.376082,0.444467,-0.813026,0.985945,0.868546,-1.13589,1,0.085711,1,Event_652163381
0.000706863,0.00062082,0.038837,0.308664,0.800983,-0.512984,9.36375,1.20298,-0.566771,1,10.7971,14,Event_652163381
0.000713711,0.000670737,-0.0841047,0.997504,0.0706009,-0.00106084,0.915893,0.0706598,-0.00106084,1,5.72453,3,Event_652163381
0.000718603,0.000568005,-0.0837638,-0.349194,-0.00806733,-0.937016,1.64308,-3.11849,-1.71301,-1,34.2706,37,Event_652163381
0.000951342,0.000909919,-0.0855465,-0.145108,0.116685,0.982511,2.60813,2.46434,2.36528,-1,26.3153,29,Event_652163381
0.000495379,0.00067706,-0.0263076,-0.202127,-0.749712,0.63014,0.783339,-1.83414,0.741648,1,32.8902,14,Event_652163381
0.00064121,0.000630092,-0.0263171,-0.1715,-0.97544,0.13822,1.54745,-1.74484,0.13911,-1,5.6342,11,Event_652163381
0.000757934,0.000638157,-0.0261078,-0.456855,0.720913,-0.521122,0.926516,2.13564,-0.577879,-1,2.43161,5,Event_652163381
0.000648571,0.000625596,-0.0264881,-0.0615505,-0.463942,-0.883725,1.96575,-1.70269,-1.39252,1,16.7946,17,Event_652163381
0.000651875,0.000641939,-0.0261986,0.11398,0.307896,0.944568,1.19088,1.21625,1.77882,1,33.2256,29,Event_652163381
0.000733264,0.000636935,-0.0262831,-0.851189,0.429156,0.302163,1.49799,2.6746,0.311898,-1,12.0439,14,Event_652163381
0.000521614,0.000727327,-0.0260607,-0.144455,-0.260479,0.954612,1.79596,-2.07715,1.88134,1,27.9029,29,Event_652163381
0.000726742,0.000667045,0.00510073,0.61318,-0.015257,-0.789796,3.56431,-0.0248767,-1.07089,1,4.10639,13,Event_652163381
0.000681805,0.00038221,0.0888748,0.68272,-0.153369,0.714403,0.847729,-0.220976,0.89612,-1,1.23635,4,Event_652163381
0.000466529,0.000873704,0.0126055,-0.279656,-0.279189,-0.918611,1.23952,-2.35703,-1.58006,1,35.6724,27,Event_652163381
0.00175506,0.00231024,0.0869792,0.846061,-0.508717,-0.159338,0.854286,-0.541358,-0.160707,-1,22.0914,19,Event_652163381
0.000781089,0.000755393,-0.0840064,0.427643,-0.199234,-0.881719,1.48806,-0.435988,-1.38344,1,15.7616,17,Event_652163381
0.000739153,0.000672973,-0.0465935,0.409961,-0.134214,0.902174,0.90118,-0.316386,1.48378,1,0.35468,1,Event_652163381
0.00169171,-0.000448262,0.00500712,0.619338,0.563204,0.547011,0.764853,0.737965,0.614106,1,8.80449,11,Event_652163381
0.000868776,0.000431535,-0.0333205,0.156543,0.124616,-0.979778,1.19928,0.672327,-2.29198,-1,20.6879,29,Event_652163381
0.000993094,0.000531804,0.0359461,-0.238168,-0.780646,0.577813,1.60532,-1.86692,0.659173,1,9.55627,15,Event_652163381
0.000720395,0.000422407,-0.0567632,-0.947535,-0.00261093,-0.319641,0.935365,-3.13884,-0.331247,1,9.19985,12,Event_652163381
0.000153566,-0.000186144,0.00220661,0.483089,-0.344958,-0.804754,0.921565,-0.620105,-1.11196,-1,10.8753,11,Event_652163381
0.0163424,-0.00900292,-0.0642873,0.437999,0.711387,-0.549623,0.874948,1.01891,-0.617841,1,8.38264,14,Event_652163381
0.00160024,0.000275289,0.0329721,0.273212,0.706318,-0.653047,6.9224,1.20171,-0.780593,1,2.4562,3,Event_652163381
0.00356977,0.00289849,-0.0239126,-0.613001,0.764474,-0.19952,1.04446,2.24667,-0.202233,-1,27.8506,14,Event_652163381
0.000693918,0.000567272,-0.0304201,-0.828475,0.481399,0.286153,2.67618,2.61521,0.294371,1,5.17929,11,Event_652163381
-0.00336969,-0.00445037,-0.0226762,-0.760578,0.614447,0.209703,0.870469,2.46207,0.212861,-1,14.2792,13,Event_652163381
0.000939902,-0.0594072,0.0790694,-0.367427,-0.00122505,-0.930052,1.26122,-3.13826,-1.65877,1,20.6273,29,Event_652163381
-0.00374896,0.00197098,0.0306242,-0.242858,-0.800742,0.54757,22.4266,-1.86527,0.614904,1,6.28947,5,Event_652163381
0.0117261,-0.0037253,0.0467391,-0.3105,-0.78738,0.532562,7.67534,-1.94642,0.593714,-1,1.16325,6,Event_652163381
-0.00573715,0.00144871,0.07758,-0.104603,-0.807773,0.580139,5.66567,-1.69957,0.662673,1,3.85826,5,Event_652163381
0.00189285,-0.0102653,-0.0818661,0.994206,0.107355,-0.00541258,0.876684,0.107563,-0.00541264,1,1.38942,3,Event_652163381
0.00130248,0.00292904,0.210072,-0.913334,0.219413,0.343043,0.773318,2.90583,0.357538,1,26.3118,14,Event_652163381
-0.00764697,0.00494718,-0.160309,-0.127647,-0.246897,0.960598,1.64083,-2.04795,1.95359,1,10.4413,13,Event_652163381
0.00362659,0.00678521,0.0352028,0.349521,-0.164119,-0.922443,0.783482,-0.438996,-1.60517,-1,19.4412,31,Event_652163381
-0.0288116,0.0643585,-0.21057,-0.347205,-0.16072,-0.923914,0.868413,-2.70807,-1.61513,1,20.9402,19,Event_652163381
0.00073371,0.00062419,0.0965685,-0.23661,0.000904424,-0.971604,3.45346,3.13777,-2.12018,-1,23.4381,29,Event_652184289
0.000736735,0.000571427,0.0962695,-0.250599,-0.0203253,-0.967878,1.76856,-3.06066,-2.05758,1,31.7716,27,Event_652184289
0.000739262,0.000518971,-0.0175865,-0.475138,-0.078239,-0.876426,0.841295,-2.97839,-1.36014,-1,0.374207,1,Event_652184289
0.000734333,0.000607403,0.096739,-0.956789,-0.290335,-0.0161097,1.04412,-2.84698,-0.0161111,1,12.8685,14,Event_652184289
0.000719249,0.000625984,-0.0226711,-0.808225,-0.286083,0.514712,3.49862,-2.80139,0.569119,1,7.39074,15,Event_652184289
0.00077594,0.000515818,0.0966253,-0.653938,-0.294784,-0.696755,1.07707,-2.71809,-0.860967,1,6.01997,17,Event_652184289
0.00069755,0.000689653,0.0128258,-0.543664,-0.204863,0.813917,1.04272,-2.78123,1.13853,-1,6.48664,10,Event_652184289
0.00073476,0.000596469,-0.0225852,-0.735169,-0.454785,0.50269,4.07682,-2.5876,0.552899,-1,6.70969,14,Event_652184289
0.000407683,0.0010637,-0.0602275,-0.395935,-0.276626,-0.875622,0.777688,-2.53176,-1.35668,-1,21.6118,22,Event_652184289
0.000726275,0.00061221,-0.0178748,-0.671983,-0.623482,0.399637,1.16164,-2.39362,0.423216,1,5.63926,8,Event_652184289
0.000653221,0.000691247,-0.0224585,-0.67516,-0.622119,-0.396392,1.45221,-2.39706,-0.419362,1,18.3279,18,Event_652184289
0.000692609,0.000634818,-0.0580909,-0.540636,-0.841144,-0.0137757,1.73378,-2.14205,-0.0137766,-1,23.1074,14,Event_652184289
0.000665069,0.000639904,-0.0584304,-0.180878,-0.439393,0.879896,0.879541,-1.96131,1.37531,1,8.64922,11,Event_652184289
0.000671784,0.00062652,0.0968213,-0.0864244,-0.315271,-0.945058,3.27371,-1.83835,-1.78339,-1,33.2706,39,Event_652184289
0.000502352,0.000669236,-0.0574042,-0.0544404,-0.228563,0.972006,1.0297,-1.80463,2.1274,-1,32.746,27,Event_652184289
0.000729286,0.000609281,0.0966279,0.0145259,-0.212189,-0.977121,7.50662,-1.50245,-2.22958,1,30.1515,35,Event_652184289
0.000656766,0.000601542,0.0966773,0.0873718,-0.83544,0.542592,1.1605,-1.46659,0.607822,-1,19.8897,15,Event_652184289
0.000723904,0.000604757,0.0967843,0.382782,-0.776001,-0.501298,1.32822,-1.11254,-0.551039,-1,15.483,11,Event_652184289
0.000775958,0.000648553,-0.017861,0.386058,-0.611841,-0.690369,2.57081,-1.00791,-0.848661,-1,7.78773,14,Event_652184289
0.00150555,0.00117876,0.00856202,0.271645,-0.375171,-0.886259,1.70306,-0.944106,-1.40422,-1,40.8783,31,Event_652184289
0.000703011,0.000591048,0.0125711,0.640112,-0.648778,-0.411514,1.80266,-0.792121,-0.437433,1,8.92596,16,Event_652184289
0.000798929,0.000704951,0.0966682,0.731873,-0.500854,0.462068,1.66579,-0.600142,0.499937,1,17.2956,15,Event_652184289
0.00070625,0.000592752,-0.0584925,0.776781,-0.423747,0.465886,0.981298,-0.499394,0.504802,1,15.2217,16,Event_652184289
0.000755585,0.000667598,0.0121378,0.481727,-0.26462,-0.835414,1.17609,-0.502318,-1.20579,1,0.535131,1,Event_652184289
0.00103397,0.00112048,-0.0580379,0.54262,-0.338922,-0.768568,0.891581,-0.558314,-1.01682,-1,62.4347,23,Event_652184289
0.000606096,0.000349179,0.0130299,0.29478,-0.133711,-0.946164,0.926603,-0.425839,-1.79384,1,36.1384,43,Event_652184289
0.000737707,0.0007101,-0.0666702,0.547981,-0.111342,0.829048,1.06666,-0.200458,1.18508,1,6.66289,7,Event_652184289
0.000722703,0.000637319,-0.0580888,0.916408,-0.136535,0.376237,3.84926,-0.147902,0.395669,-1,0.555163,3,Event_652184289
0.000725489,0.000673872,-0.0219727,0.27197,-0.011716,0.962234,1.79773,-0.0430516,1.97522,-1,22.0249,31,Event_652184289
0.000724324,0.000588412,-0.022557,0.415865,0.0212072,0.909179,2.21524,0.0509511,1.52277,-1,22.1355,30,Event_652184289
0.000726382,0.000590391,-0.0225342,0.537675,0.0734544,0.839946,2.8023,0.135774,1.22099,1,6.67815,12,Event_652184289
0.000719126,0.000620689,-0.0581958,0.95111,0.173091,0.25579,1.27836,0.180018,0.261599,1,11.801,14,Event_652184289
0.000751399,0.000488676,-0.0230118,0.309653,0.0694689,0.948309,1.25277,0.22069,1.81471,1,0.370271,1,Event_652184289
0.000735795,0.000589251,-0.0584213,0.419941,0.240122,-0.875209,1.4991,0.519426,-1.35492,-1,4.53939,8,Event_652184289
0.000761004,0.000581879,-0.0225759,0.212158,0.239431,0.94745,3.26853,0.845719,1.80625,1,21.5649,27,Event_652184289
0.000719267,0.000622667,0.0967976,0.653551,0.719368,-0.235331,1.81098,0.833301,-0.239825,-1,19.1639,17,Event_652184289
0.000696843,0.000629107,0.096709,0.403402,0.760924,-0.508194,1.05643,1.08332,-0.560292,-1,11.9303,14,Event_652184289
0.000687124,0.000612898,-0.0580702,-0.0933074,0.67761,-0.729478,2.21177,1.70764,-0.92761,-1,25.8025,13,Event_652184289
0.000614794,0.000583932,-0.0227883,-0.129641,0.442326,-0.887435,1.94279,1.8559,-1.40972,-1,1.54222,1,Event_652184289
0.000670268,0.000576625,0.0966457,-0.347217,0.667766,-0.65843,1.6664,2.05029,-0.790036,1,22.204,16,Event_652184289
0.000691666,0.000576989,0.0967765,-0.427791,0.551399,-0.716208,0.927176,2.23062,-0.899816,-1,11.963,17,Event_652184289
0.000731613,0.000624186,-0.0177907,-0.636675,0.594986,0.490547,0.826161,2.39003,0.536781,1,12.9541,13,Event_652184289
0.000716702,0.000613815,-0.058021,-0.464105,0.395143,0.79276,1.00184,2.43628,1.07882,1,7.02226,14,Event_652184289
0.000736972,0.000629679,-0.0178626,-0.650581,0.618645,0.440479,1.78894,2.38135,0.472825,-1,7.75419,17,Event_652184289
0.00078442,0.000741153,-0.0585084,-0.341407,0.178561,0.922799,1.45086,2.6597,1.60756,1,13.9345,18,Event_652184289
0.000721467,0.000611817,-0.0178037,-0.862899,0.462037,0.204759,1.59013,2.64999,0.207694,-1,11.7884,17,Event_652184289
0.000792698,0.000773574,0.096747,-0.243507,0.0876601,-0.96593,1.08911,2.79605,-2.02764,1,20.0024,33,Event_652184289
0.000784735,0.000982599,0.0967511,-0.240085,0.0329015,-0.970194,1.7234,3.0054,-2.09559,-1,21.6581,27,Event_652184289
0.000716795,0.000528873,-0.0227391,-0.429751,0.0302968,0.902439,0.997255,3.07121,1.48521,-1,31.4395,32,Event_652184289
0.000733811,0.000614648,0.0965578,-0.227423,0.00699495,-0.973771,5.78415,3.11084,-2.16042,-1,49.05,41,Event_652184289
0.000721534,0.000651831,0.0948142,-0.273564,-0.0777224,0.958708,1.18427,-2.86478,1.92969,-1,15.0861,21,Event_652184289
0.000737328,0.000613689,-0.0180099,-0.0227491,-0.190831,0.981359,1.15576,-1.68945,2.33309,-1,20.9231,33,Event_652184289
0.000966649,0.000613079,-0.0193798,0.00160276,0.156536,0.987671,1.19259,1.56056,2.54138,1,6.27272,5,Event_652184289
0.0012283,0.000735138,0.0930698,-0.0796791,0.314842,0.945794,1.14159,1.81867,1.79031,-1,35.8386,39,Event_652184289
0.000706987,0.000621415,0.0971016,-0.0766071,-0.172369,-0.982049,2.0529,-1.98901,-2.35212,1,21.0251,27,Event_652184289
0.00058276,0.000679171,0.0961671,-0.088379,-0.191419,-0.977521,1.8521,-2.00334,-2.23852,-1,27.9017,35,Event_652184289
0.000799609,0.000487628,0.0961642,0.155185,0.0840516,-0.984303,1.11312,0.496389,-2.41979,1,21.7874,29,Event_652184289
0.000728708,0.000609792,-0.0597662,0.133634,0.158963,-0.978199,1.17009,0.871749,-2.25398,1,22.0105,31,Event_652184289
0.000460621,0.000681278,0.0119878,0.0754039,0.297214,-0.951829,2.40356,1.32234,-1.85088,1,7.85111,11,Event_652184289
0.000704832,0.000713503,0.0968686,-0.580616,-0.161244,0.798051,1.03084,-2.87071,1.09322,-1,1.75405,3,Event_652184289
0.000691834,0.000675405,0.0978469,0.176557,0.11249,-0.977841,0.970495,0.567277,-2.24576,1,4.306,7,Event_652184289
0.00073795,0.000771899,0.0968348,0.805062,-0.0212005,0.592812,1.54045,-0.026328,0.68199,1,7.72964,12,Event_652184289
0.000728919,0.000596388,-0.022276,0.178204,0.0552766,0.98244,1.85265,0.300777,2.36322,-1,35.0103,29,Event_652184289
0.000725201,0.000505551,-0.0224908,0.286634,0.00583849,0.958022,1.10874,0.0203663,1.92128,1,27.15,41,Event_652184289
0.000739539,0.000598087,-0.0583146,0.670585,0.688529,-0.276122,0.945264,0.798601,-0.283479,-1,14.5274,12,Event_652184289
0.000657054,0.000662514,-0.0585152,0.554458,0.770015,-0.315679,1.05209,0.946733,-0.326841,1,18.9133,14,Event_652184289
0.000622852,0.000686649,-0.0900397,-0.351894,-0.488837,-0.798254,0.864299,-2.19473,-1.09378,1,2.37463,5,Event_652184289
0.000773295,0.00056617,-0.089638,0.589657,0.629859,-0.505551,0.874113,0.818351,-0.556736,1,1.45595,6,Event_652184289
-0.00198808,0.000947059,-0.0672703,0.119687,0.984034,0.131728,1.09141,1.44976,0.132498,-1,6.6442,14,Event_652184289
-0.00841554,-0.0094653,-0.0667216,-0.319226,0.289165,-0.902485,0.824177,2.40556,-1.48545,1,34.1851,33,Event_652184289
0.000571206,0.000670612,-0.0181617,-0.0720172,-0.198611,0.977429,1.51029,-1.91866,2.23644,-1,41.9091,29,Event_652184289
0.000705462,0.000628737,-0.0889069,0.118713,0.139471,-0.983085,1.53167,0.865626,-2.38209,-1,17.1198,13,Event_652184289
0.000668437,0.000636249,-0.0220162,-0.244572,-0.645332,0.723693,1.62305,-1.93306,0.915356,1,3.18107,6,Event_652184289
0.0120409,0.00296489,0.105451,0.177172,-0.850155,0.495829,1.39094,-1.36534,0.54376,-1,13.6749,11,Event_652184289
0.00165599,0.00427722,0.0933262,0.899728,-0.226356,0.373165,5.01531,-0.246468,0.392095,-1,10.4387,10,Event_652184289
-0.000718168,0.000331521,0.0017307,-0.139108,0.710099,0.690224,0.817039,1.76425,0.848383,-1,3.13517,5,Event_652184289
0.000895487,0.00749564,-0.0187239,0.360166,-0.00906013,0.932844,2.53112,-0.0251501,1.67987,-1,37.131,33,Event_652184289
0.00711455,-0.00860007,-0.108659,0.181859,0.126114,0.975204,1.25688,0.606329,2.18887,-1,25.4037,27,Event_652184289
-0.0157598,-0.158488,0.0396137,-0.7402,0.076683,0.667999,0.855362,3.03836,0.807122,-1,9.05212,4,Event_652184289
0.0174855,0.0271048,-0.193964,0.841095,-0.532916,-0.0925245,1.02372,-0.564758,-0.0927899,1,13.7779,22,Event_652184289
-0.119534,-0.0491541,0.0551564,-0.274173,0.662449,-0.697131,1.09511,1.96321,-0.861696,-1,1.59814,4,Event_652184289
0.0542856,0.1179,0.0932982,0.308212,-0.140731,0.940851,0.802766,-0.428334,1.74541,-1,16.2275,21,Event_652184289
0.0157768,0.0252584,0.113301,-0.257265,0.156992,0.953503,0.84708,2.59368,1.869,1,44.1398,33,Event_652184289
0.0547783,-0.00375156,-0.147922,0.0276133,0.342459,-0.939127,1.90573,1.49034,-1.7306,1,17.597,19,Event_652184289
0.00073133,0.000572617,-0.0766348,-0.856614,-0.248632,0.452099,0.958326,-2.8591,0.487336,1,20.7422,9,Event_652238569
0.00070484,0.000708369,0.0388626,-0.454961,-0.112036,-0.883435,1.59669,-2.90014,-1.3912,-1,12.7333,19,Event_652238569
0.00074471,0.000550246,-0.0532053,-0.928441,-0.340519,-0.148474,1.04528,-2.79006,-0.14958,-1,3.25135,11,Event_652238569
0.000759028,0.000557662,0.000906979,-0.841414,-0.503863,-0.195308,0.89805,-2.60203,-0.19785,-1,3.11465,8,Event_652238569
0.000732286,0.000607755,-0.0767615,-0.464112,-0.625012,0.627662,1.23605,-2.20952,0.737549,-1,7.34486,9,Event_652238569
0.000897227,0.000512468,-0.0770581,-0.201893,-0.341537,-0.917928,1.25813,-2.10467,-1.5757,1,0.118,1,Event_652238569
0.000654641,0.000661845,-0.0766956,-0.376099,-0.54788,-0.747246,0.999972,-2.17238,-0.96669,-1,8.85376,11,Event_652238569
0.00077728,0.000625647,-0.0766604,0.120664,-0.975209,0.185491,3.55878,-1.44769,0.187664,1,22.9709,15,Event_652238569
0.000601666,0.000597406,0.0198386,0.0767753,-0.598901,-0.797135,1.19476,-1.4433,-1.0907,-1,3.3613,6,Event_652238569
0.000764051,0.000635286,-0.0388163,0.190061,-0.428669,0.883244,1.3505,-1.15347,1.39033,1,17.1995,24,Event_652238569
0.000762125,0.000645823,-0.0766928,0.489179,-0.783888,0.382391,0.800866,-1.01289,0.402857,1,9.02572,17,Event_652238569
0.000726931,0.000619602,-0.0389212,0.415953,-0.715298,0.561544,1.28959,-1.04408,0.635085,-1,18.7996,16,Event_652238569
0.000810745,0.000759861,-0.0770126,0.692026,-0.45337,0.561743,0.928379,-0.579975,0.635377,-1,6.42077,11,Event_652238569
0.000691676,0.00056257,-0.038926,0.86994,-0.481165,-0.108099,2.50979,-0.505221,-0.108523,1,5.09877,14,Event_652238569
0.000741052,0.000647938,0.000737849,0.70193,-0.33557,0.62824,1.72799,-0.445949,0.738504,-1,12.9132,7,Event_652238569
0.00073339,0.000637621,0.0389061,0.981319,-0.192386,-0.000153067,1.04853,-0.193593,-0.000153067,-1,15.8171,14,Event_652238569
0.000733918,0.000545831,0.0389488,0.946753,0.0773498,0.312532,1.00502,0.081519,0.323349,1,13.5376,16,Event_652238569
0.000718967,0.00061143,-0.0766936,0.717364,0.0942771,-0.69029,2.36607,0.130673,-0.84851,-1,1.26724,5,Event_652238569
0.000709457,0.00066638,-0.0765678,0.73685,0.132126,-0.663019,2.04923,0.177427,-0.798182,1,9.63404,16,Event_652238569
0.000679246,0.00066407,0.0389896,0.713994,0.681441,-0.16078,0.855014,0.762074,-0.162187,1,1.30292,5,Event_652238569
0.000716874,0.000619681,-0.0766688,0.625753,0.547453,-0.555634,1.19042,0.718757,-0.626494,-1,5.25438,13,Event_652238569
0.000882403,0.000481776,0.013588,0.260308,0.307931,0.915105,0.888043,0.869011,1.55806,1,31.1298,41,Event_652238569
0.000577072,0.000683196,-0.0391174,0.296483,0.641273,-0.707719,0.875199,1.13773,-0.8826,-1,25.0524,15,Event_652238569
0.000702925,0.000622414,-0.0531882,0.2333,0.762861,0.603004,0.875442,1.27401,0.697855,1,11.5981,16,Event_652238569
0.000677517,0.000620389,-0.0767062,0.0490079,0.961273,0.271204,2.46992,1.51986,0.278163,-1,0.675648,1,Event_652238569
0.000753265,0.000623659,0.00150299,-0.107989,0.327989,0.938489,1.6054,1.88886,1.72523,-1,32.348,37,Event_652238569
0.00079769,0.000650646,-0.00561414,-0.168152,0.342841,-0.924221,1.17777,2.02679,-1.61723,1,48.1386,39,Event_652238569
0.000731992,0.000625028,-0.076648,-0.405699,0.842767,0.353767,7.60805,2.01944,0.369743,1,4.32793,15,Event_652238569
0.000635376,0.000572252,-0.0765017,-0.191732,0.344332,0.919062,1.0907,2.07886,1.58295,1,25.1703,33,Event_652238569
0.000721206,0.000620099,-0.0766692,-0.458614,0.812479,0.359932,14.9605,2.08467,0.376808,-1,27.7841,16,Event_652238569
0.00071041,0.000613108,-0.0765377,-0.232852,0.342492,-0.910208,3.27517,2.16789,-1.52874,1,20.6705,29,Event_652238569
0.000667328,0.000582302,-0.0766309,-0.52884,0.744938,0.40669,1.15386,2.18814,0.431638,-1,5.29141,6,Event_652238569
0.00071867,0.000618913,-0.0766717,-0.383808,0.396278,-0.834059,1.03962,2.34021,-1.20133,1,14.9301,19,Event_652238569
0.000648925,0.000548231,-0.0768783,-0.496902,0.489883,-0.716312,0.772569,2.36331,-0.900029,1,38.6141,13,Event_652238569
0.000723241,0.000602459,0.0389182,-0.285448,0.14866,-0.946795,1.96882,2.66145,-1.79989,-1,29.8904,31,Event_652238569
0.000718157,0.000618528,-0.0765283,-0.665813,0.256744,-0.700554,1.3359,2.77355,-0.868388,-1,17.0594,15,Event_652238569
